Record,Concept,XPath,Content
02009-metadata.xml,Author,/metadata/idinfo/citation/citeinfo/origin,"John Wilson"
02009-metadata.xml,Publication Date,/metadata/idinfo/citation/citeinfo/pubdate,"20140116"
02009-metadata.xml,Presentation Form,/metadata/idinfo/citation/citeinfo/geoform,"vector digital data"
02009-metadata.xml,Resource Citation,/metadata/idinfo/citation/citeinfo,"John Wilson 20140116 NMT Valles Caldera Groundwater Data, Site Downstream (Sep 11, 2010 - Nov 19, 2011) vector digital data http://nmepscor.org/dataportal https://gstore.unm.edu/dataone/v1/object/21f54dd9-b469-4e47-a5ea-30042139c7de"
02009-metadata.xml,Purpose,/metadata/idinfo/descript/purpose,"Water well data collection information."
02009-metadata.xml,Lineage Statement,/metadata/dataqual/lineage,"Water well data collected Unknown New Mexico Tech Jesus Gomez Graduate Research Assistant mailing address 801 Leroy Place Socorro NM 87801 USA 575-835-5634 jdgomez@nmt.edu Data extracted and reformatted from the original Matlab file. 20131201 Earth Data Analysis Center Clearinghouse Manager mailing address MSC01 1110 1 University of New Mexico Albuquerque NM 87131-0001 USA 505-277-3622 ext. 230 505-277-3614 clearinghouse@edac.unm.edu"
02009-metadata.xml,Southernmost Latitude,/metadata/idinfo/spdom/bounding/southbc,"35.840889"
02009-metadata.xml,Northernmost Latitude,/metadata/idinfo/spdom/bounding/northbc,"35.840889"
02009-metadata.xml,Westernmost Longitude,/metadata/idinfo/spdom/bounding/westbc,"-106.501385"
02009-metadata.xml,Easternmost Longitude,/metadata/idinfo/spdom/bounding/eastbc,"-106.501385"
02009-metadata.xml,Place Keyword,/metadata/idinfo/keywords/place/placekey,"EPSG:4326"
02009-metadata.xml,Place Keyword,/metadata/idinfo/keywords/place/placekey,"EPSG:4326"
02009-metadata.xml,Place Keyword,/metadata/idinfo/keywords/place/placekey,"Valles Caldera"
02009-metadata.xml,Place Keyword,/metadata/idinfo/keywords/place/placekey,"Elk Exclosure"
02009-metadata.xml,Place Keyword,/metadata/idinfo/keywords/place/placekey,"New Mexico"
02009-metadata.xml,Place Keyword Vocabulary,/metadata/idinfo/keywords/place/placekt,"Spatial Reference System Identifiers"
02009-metadata.xml,Place Keyword Vocabulary,/metadata/idinfo/keywords/place/placekt,"GNIS"
02009-metadata.xml,Author / Originator,/metadata/idinfo/citation/citeinfo/origin,"John Wilson"
02009-metadata.xml,Originating Organization,/metadata/idinfo/citation/citeinfo/origin,"John Wilson"
02009-metadata.xml,URL,/metadata/idinfo/citation/citeinfo/onlink,"http://nmepscor.org/dataportal"
02009-metadata.xml,URL,/metadata/idinfo/citation/citeinfo/onlink,"https://gstore.unm.edu/dataone/v1/object/21f54dd9-b469-4e47-a5ea-30042139c7de"
02009-metadata.xml,Metadata Modified Date,/metadata/metainfo/metd,"20140325"
02009-metadata.xml,Bounding Box,/metadata/idinfo/spdom/bounding,"-106.501385 -106.501385 35.840889 35.840889"
02009-metadata.xml,Resource Format,/metadata/distinfo/stdorder/digform/digtinfo/formname,"ZIP"
02009-metadata.xml,Metadata Language,/metadata/metainfo/metstdn,"FGDC Content Standards for Digital Geospatial Metadata"
02009-metadata.xml,Rights,/metadata/idinfo/accconst,"None"
02009-metadata.xml,Rights,/metadata/idinfo/useconst,"None"
02009-metadata.xml,Keyword Type,/metadata/idinfo/keywords/theme/themekt,"ISO 19115 Topic Categories"
02009-metadata.xml,Keyword Type,/metadata/idinfo/keywords/theme/themekt,"John Wilson"
02009-metadata.xml,Resource Access Constraints,/metadata/idinfo/accconst,"None"
02009-metadata.xml,Resource Use Constraints,/metadata/idinfo/useconst,"None"
02009-metadata.xml,Distribution Format,/metadata/distinfo/stdorder/digform/digtinfo/formname,"ZIP"
02009-metadata.xml,Distribution Contact,/metadata/distinfo/distrib/cntinfo,"Earth Data Analysis Center Clearinghouse Manager mailing and physical address MSC01 1110 1 University of New Mexico Albuquerque NM 87131-0001 USA 505-277-3622 ext. 230 505-277-3614 clearinghouse@edac.unm.edu 0800 - 1700 MT, M-F -7 hours GMT"
02009-metadata.xml,Entity and Attribute Information,/metadata/eainfo,"NMT Wells - Well Data Water Well data collection EDAC id Site ID Jesus Gomez Site ID timestamp Datetime Jesus Gomez Datetime time time Jesus Gomez Datetime in Matlab format wt Water Table (masl) Jesus Gomez Unknown Unknown meter temp Temperature Jesus Gomez Unknown Unknown Celsius ec Electric Conductivity Jesus Gomez Unknown Unknown uS/cm"
02009-metadata.xml,Entity Type Label,/metadata/eainfo/detailed/enttyp/enttypl,"NMT Wells - Well Data"
02009-metadata.xml,Entity Type Definition,/metadata/eainfo/detailed/enttyp/enttypd,"Water Well data collection"
02009-metadata.xml,Entity Type Definition Source,/metadata/eainfo/detailed/enttyp/enttypds,"EDAC"
02009-metadata.xml,Attribute Label,/metadata/eainfo/detailed/attr/attrlabl,"id"
02009-metadata.xml,Attribute Label,/metadata/eainfo/detailed/attr/attrlabl,"timestamp"
02009-metadata.xml,Attribute Label,/metadata/eainfo/detailed/attr/attrlabl,"time"
02009-metadata.xml,Attribute Label,/metadata/eainfo/detailed/attr/attrlabl,"wt"
02009-metadata.xml,Attribute Label,/metadata/eainfo/detailed/attr/attrlabl,"temp"
02009-metadata.xml,Attribute Label,/metadata/eainfo/detailed/attr/attrlabl,"ec"
02009-metadata.xml,Attribute Definition,/metadata/eainfo/detailed/attr/attrdef,"Site ID"
02009-metadata.xml,Attribute Definition,/metadata/eainfo/detailed/attr/attrdef,"Datetime"
02009-metadata.xml,Attribute Definition,/metadata/eainfo/detailed/attr/attrdef,"time"
02009-metadata.xml,Attribute Definition,/metadata/eainfo/detailed/attr/attrdef,"Water Table (masl)"
02009-metadata.xml,Attribute Definition,/metadata/eainfo/detailed/attr/attrdef,"Temperature"
02009-metadata.xml,Attribute Definition,/metadata/eainfo/detailed/attr/attrdef,"Electric Conductivity"
02009-metadata.xml,Attribute Definition Source,/metadata/eainfo/detailed/attr/attrdefs,"Jesus Gomez"
02009-metadata.xml,Attribute Definition Source,/metadata/eainfo/detailed/attr/attrdefs,"Jesus Gomez"
02009-metadata.xml,Attribute Definition Source,/metadata/eainfo/detailed/attr/attrdefs,"Jesus Gomez"
02009-metadata.xml,Attribute Definition Source,/metadata/eainfo/detailed/attr/attrdefs,"Jesus Gomez"
02009-metadata.xml,Attribute Definition Source,/metadata/eainfo/detailed/attr/attrdefs,"Jesus Gomez"
02009-metadata.xml,Attribute Definition Source,/metadata/eainfo/detailed/attr/attrdefs,"Jesus Gomez"
02009-metadata.xml,Range Domain Minimum Value,/metadata/eainfo/detailed/attr/attrdomv/rdom/rdommin,"Unknown"
02009-metadata.xml,Range Domain Minimum Value,/metadata/eainfo/detailed/attr/attrdomv/rdom/rdommin,"Unknown"
02009-metadata.xml,Range Domain Minimum Value,/metadata/eainfo/detailed/attr/attrdomv/rdom/rdommin,"Unknown"
02009-metadata.xml,Range Domain Maximum Value,/metadata/eainfo/detailed/attr/attrdomv/rdom/rdommax,"Unknown"
02009-metadata.xml,Range Domain Maximum Value,/metadata/eainfo/detailed/attr/attrdomv/rdom/rdommax,"Unknown"
02009-metadata.xml,Range Domain Maximum Value,/metadata/eainfo/detailed/attr/attrdomv/rdom/rdommax,"Unknown"
02009-metadata.xml,Range Domain Units,/metadata/eainfo/detailed/attr/attrdomv/rdom/attrunit,"meter"
02009-metadata.xml,Range Domain Units,/metadata/eainfo/detailed/attr/attrdomv/rdom/attrunit,"Celsius"
02009-metadata.xml,Range Domain Units,/metadata/eainfo/detailed/attr/attrdomv/rdom/attrunit,"uS/cm"
02009-metadata.xml,Resource Type,/metadata/distinfo/resdesc,"Downloadable Data"
02009-metadata.xml,Spatial Resolution,/metadata/spref/horizsys/geograph,"0.00000001 0.00000001 Decimal degrees"
02009-metadata.xml,Temporal Extent,/metadata/idinfo/timeperd/timeinfo/rngdates,"20100911 000000 20111119"
02009-metadata.xml,Resource Lineage,/metadata/dataqual/lineage,"Water well data collected Unknown New Mexico Tech Jesus Gomez Graduate Research Assistant mailing address 801 Leroy Place Socorro NM 87801 USA 575-835-5634 jdgomez@nmt.edu Data extracted and reformatted from the original Matlab file. 20131201 Earth Data Analysis Center Clearinghouse Manager mailing address MSC01 1110 1 University of New Mexico Albuquerque NM 87131-0001 USA 505-277-3622 ext. 230 505-277-3614 clearinghouse@edac.unm.edu"
02009-metadata.xml,Resource on-line Link,/metadata/idinfo/citation/citeinfo/onlink,"http://nmepscor.org/dataportal"
02009-metadata.xml,Resource on-line Link,/metadata/idinfo/citation/citeinfo/onlink,"https://gstore.unm.edu/dataone/v1/object/21f54dd9-b469-4e47-a5ea-30042139c7de"
02009-metadata.xml,Metadata Standard Citation,/metadata/metainfo/metstdn,"FGDC Content Standards for Digital Geospatial Metadata"
02009-metadata.xml,Metadata Standard Version,/metadata/metainfo/metstdv,"FGDC-STD-001-1998"
02009-metadata.xml,Quality Statement,/metadata/dataqual,"Not provided Not provided Water well data collected Unknown New Mexico Tech Jesus Gomez Graduate Research Assistant mailing address 801 Leroy Place Socorro NM 87801 USA 575-835-5634 jdgomez@nmt.edu Data extracted and reformatted from the original Matlab file. 20131201 Earth Data Analysis Center Clearinghouse Manager mailing address MSC01 1110 1 University of New Mexico Albuquerque NM 87131-0001 USA 505-277-3622 ext. 230 505-277-3614 clearinghouse@edac.unm.edu"
02009-metadata.xml,Resource Update Frequency,/metadata/idinfo/status/update,"As needed"
02009-metadata.xml,Distribution Liability,/metadata/distinfo/distliab,"The material on this site is made available as a public service. Maps and data are to be used for reference purposes only and the Earth Data Analysis Center (EDAC), DataONE and The University of New Mexico are not responsible for any inaccuracies herein contained. No responsibility is assumed for damages or other liabilities due to the accuracy, availability, use or misuse of the information herein provided. Unless otherwise indicated in the documentation (metadata) for individual data sets, information on this site is public domain and may be copied without permission; citation of the source is appreciated."
02009-metadata.xml,Metadata Time Convention,/metadata/metainfo/mettc,"local time"
02009-metadata.xml,Spatial Extent,/metadata/idinfo/spdom/bounding,"-106.501385 -106.501385 35.840889 35.840889"
02009-metadata.xml,Resource Quality Description,/metadata/dataqual,"Not provided Not provided Water well data collected Unknown New Mexico Tech Jesus Gomez Graduate Research Assistant mailing address 801 Leroy Place Socorro NM 87801 USA 575-835-5634 jdgomez@nmt.edu Data extracted and reformatted from the original Matlab file. 20131201 Earth Data Analysis Center Clearinghouse Manager mailing address MSC01 1110 1 University of New Mexico Albuquerque NM 87131-0001 USA 505-277-3622 ext. 230 505-277-3614 clearinghouse@edac.unm.edu"
02009-metadata.xml,Process Step Description,/metadata/dataqual/lineage/procstep/procdesc,"Water well data collected"
02009-metadata.xml,Process Step Description,/metadata/dataqual/lineage/procstep/procdesc,"Data extracted and reformatted from the original Matlab file."
02009-metadata.xml,Process Step Time,/metadata/dataqual/lineage/procstep/procdate,"Unknown"
02009-metadata.xml,Process Step Time,/metadata/dataqual/lineage/procstep/procdate,"20131201"
02009-metadata.xml,Processor,/metadata/dataqual/lineage/procstep/proccont,"New Mexico Tech Jesus Gomez Graduate Research Assistant mailing address 801 Leroy Place Socorro NM 87801 USA 575-835-5634 jdgomez@nmt.edu"
02009-metadata.xml,Processor,/metadata/dataqual/lineage/procstep/proccont,"Earth Data Analysis Center Clearinghouse Manager mailing address MSC01 1110 1 University of New Mexico Albuquerque NM 87131-0001 USA 505-277-3622 ext. 230 505-277-3614 clearinghouse@edac.unm.edu"
02009-metadata.xml,Resource Status,/metadata/idinfo/status,"Complete As needed"
02009-metadata.xml,Product Link,/metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer/networka/networkr,"https://gstore.unm.edu/dataone/v1/object/21f54dd9-b469-4e47-a5ea-30042139c7de"
02009-metadata.xml,Project Website Link,/metadata/idinfo/citation/citeinfo/onlink,"http://nmepscor.org/dataportal"
02009-metadata.xml,Project Website Link,/metadata/idinfo/citation/citeinfo/onlink,"https://gstore.unm.edu/dataone/v1/object/21f54dd9-b469-4e47-a5ea-30042139c7de"
02009-metadata.xml,Keyword,/metadata/idinfo/keywords/theme/themekey,"inlandWaters"
02009-metadata.xml,Keyword,/metadata/idinfo/keywords/theme/themekey,"EPSCoR Track 1 R3"
02009-metadata.xml,Keyword,/metadata/idinfo/keywords/theme/themekey,"Snow-dominated Mountain Watersheds"
02009-metadata.xml,Keyword,/metadata/idinfo/keywords/theme/themekey,"Groundwater Wells"
02009-metadata.xml,Keyword,/metadata/idinfo/keywords/theme/themekey,"Groundwater"
02009-metadata.xml,Keyword,/metadata/idinfo/keywords/place/placekey,"EPSG:4326"
02009-metadata.xml,Keyword,/metadata/idinfo/keywords/place/placekey,"EPSG:4326"
02009-metadata.xml,Keyword,/metadata/idinfo/keywords/place/placekey,"Valles Caldera"
02009-metadata.xml,Keyword,/metadata/idinfo/keywords/place/placekey,"Elk Exclosure"
02009-metadata.xml,Keyword,/metadata/idinfo/keywords/place/placekey,"New Mexico"
02009-metadata.xml,Resource Distribution,/metadata/distinfo,"Earth Data Analysis Center Clearinghouse Manager mailing and physical address MSC01 1110 1 University of New Mexico Albuquerque NM 87131-0001 USA 505-277-3622 ext. 230 505-277-3614 clearinghouse@edac.unm.edu 0800 - 1700 MT, M-F -7 hours GMT Downloadable Data The material on this site is made available as a public service. Maps and data are to be used for reference purposes only and the Earth Data Analysis Center (EDAC), DataONE and The University of New Mexico are not responsible for any inaccuracies herein contained. No responsibility is assumed for damages or other liabilities due to the accuracy, availability, use or misuse of the information herein provided. Unless otherwise indicated in the documentation (metadata) for individual data sets, information on this site is public domain and may be copied without permission; citation of the source is appreciated. ZIP https://gstore.unm.edu/dataone/v1/object/21f54dd9-b469-4e47-a5ea-30042139c7de Download from DataONE at http://www.dataone.org. None. The files are available to download from DataONE (http://www.dataone.org). Contact Earth Data Analysis Center at clearinghouse@edac.unm.edu Contact Earth Data Analysis Center at clearinghouse@edac.unm.edu Adequate computer capability is the only technical prerequisite for viewing data in digital form."
02009-metadata.xml,Maintenance,/metadata/idinfo/status/update,"As needed"
02009-metadata.xml,Attribute List,/metadata/eainfo/detailed/attr/attrdef,"Site ID"
02009-metadata.xml,Attribute List,/metadata/eainfo/detailed/attr/attrdef,"Datetime"
02009-metadata.xml,Attribute List,/metadata/eainfo/detailed/attr/attrdef,"time"
02009-metadata.xml,Attribute List,/metadata/eainfo/detailed/attr/attrdef,"Water Table (masl)"
02009-metadata.xml,Attribute List,/metadata/eainfo/detailed/attr/attrdef,"Temperature"
02009-metadata.xml,Attribute List,/metadata/eainfo/detailed/attr/attrdef,"Electric Conductivity"
02010-metadata.xml,Resource Title,/metadata/idinfo/citation/citeinfo/title,"NMT Rio Hondo Geochemistry, Chloride (May 30, 2012 - Jun 02, 2012) a"
02010-metadata.xml,Resource Creation/Revision Date,/metadata/idinfo/citation/citeinfo/pubdate,"20140123"
02010-metadata.xml,Abstract,/metadata/idinfo/descript/abstract,"With growing concerns about declining snowpack, warmer temperatures, and land use changes, it is becoming increasingly important to determine the sources that contribute to surface water. In western states, such as New Mexico, most of the surface water is derived from mountainous watersheds. However, the interaction between the groundwater and the surface water within these mountain systems is poorly understood. Geochemical data collected from a mesoscale (~200 km2) watershed in northern New Mexico indicate there may be significant groundwater contributions to the surface water that have largely been ignored in previous studies. Stable isotopic analysis of δ18O and δ2H and Piper diagrams for surface water, groundwater, and spring water are not geochemically distinct. Surface water solute concentrations for most constituents increase as a function of the drainage area while the stable isotopic signature remains constant, suggesting that the water is sourced from similar areas but has undergone differing degrees of geochemical evolution along different flow paths. Plots of SiO2 vs Ca2+, Na+, Mg2+, and K+ show evidence of spatial evolution of groundwater with solute concentrations from the headwaters to the watershed outlet. We hypothesize that the increasing solute concentrations in the surface water are controlled by inputs from deep, more geochemically evolved groundwater. This is similar to what Frisbee et al. (2011) saw in the Saguache Watershed, though our watershed is significantly smaller and has a different geological setting. Due to the chemical kinetics involved, this more geochemically evolved groundwater would require longer residence time along a given flow path to achieve the observed chemical compositions. Significant contributions of old groundwater to surface water could result in the surface water system having increased buffering capacity against climate change. This deep groundwater component in watersheds has largely been unexplored. Our research provides support for our hypothesis and indicates that deep groundwater contributions to surface water may occur at even smaller scales than previously published."
02010-metadata.xml,Theme Keyword,/metadata/idinfo/keywords/theme/themekey,"geoscientificInformation"
02010-metadata.xml,Theme Keyword,/metadata/idinfo/keywords/theme/themekey,"EPSCoR 3"
02010-metadata.xml,Theme Keyword,/metadata/idinfo/keywords/theme/themekey,"Gus Tolley"
02010-metadata.xml,Theme Keyword,/metadata/idinfo/keywords/theme/themekey,"Geochemistry"
02010-metadata.xml,Theme Keyword,/metadata/idinfo/keywords/theme/themekey,"Groundwater"
02010-metadata.xml,Theme Keyword,/metadata/idinfo/keywords/theme/themekey,"Water quality"
02010-metadata.xml,Keyword Vocabulary,/metadata/idinfo/keywords/theme/themekt,"ISO 19115 Topic Categories"
02010-metadata.xml,Keyword Vocabulary,/metadata/idinfo/keywords/theme/themekt,"NMT"
02010-metadata.xml,Metadata Contact,/metadata/metainfo/metc/cntinfo,"Earth Data Analysis Center Clearinghouse Manager mailing and physical address MSC01 1110 1 University of New Mexico Albuquerque NM 87131-0001 USA 505-277-3622 ext. 230 505-277-3614 clearinghouse@edac.unm.edu 0800 - 1700 MT, M-F -7 hours GMT"
02010-metadata.xml,Resource Contact,/metadata/idinfo/ptcontac,"New Mexico Tech John Wilson mailing and physical address 801 Leroy Place Department of Earth and Environmental Science Socorro NM 87801 USA 575.835.5634 jwilson@nmt.edu"
02010-metadata.xml,Organization Name,/metadata/idinfo/citation/citeinfo/origin,"New Mexico Tech"
02010-metadata.xml,Phone,/metadata/distinfo/distrib/cntinfo/cntvoice,"505-277-3622 ext. 230"
02010-metadata.xml,Phone,/metadata/metainfo/metc/cntinfo/cntvoice,"505-277-3622 ext. 230"
02010-metadata.xml,Author,/metadata/idinfo/citation/citeinfo/origin,"New Mexico Tech"
02010-metadata.xml,Publication Date,/metadata/idinfo/citation/citeinfo/pubdate,"20140123"
02010-metadata.xml,Presentation Form,/metadata/idinfo/citation/citeinfo/geoform,"document"
02010-metadata.xml,Resource Citation,/metadata/idinfo/citation/citeinfo,"New Mexico Tech 20140123 NMT Rio Hondo Geochemistry, Chloride (May 30, 2012 - Jun 02, 2012) a document http://nmepscor.org/dataportal https://gstore.unm.edu/dataone/v1/object/6a979bbc-5368-4fff-978b-48757cc0ee2f"
02010-metadata.xml,Purpose,/metadata/idinfo/descript/purpose,"Characterizing the geochemical and isotopic composition of waters within the Rio Hondo Watershed"
02010-metadata.xml,Southernmost Latitude,/metadata/idinfo/spdom/bounding/southbc,"33.16255"
02010-metadata.xml,Northernmost Latitude,/metadata/idinfo/spdom/bounding/northbc,"33.64792"
02010-metadata.xml,Westernmost Longitude,/metadata/idinfo/spdom/bounding/westbc,"-105.84993"
02010-metadata.xml,Easternmost Longitude,/metadata/idinfo/spdom/bounding/eastbc,"-104.3995"
02010-metadata.xml,Place Keyword,/metadata/idinfo/keywords/place/placekey,"Rio Hondo"
02010-metadata.xml,Place Keyword,/metadata/idinfo/keywords/place/placekey,"New Mexico"
02010-metadata.xml,Place Keyword Vocabulary,/metadata/idinfo/keywords/place/placekt,"GNIS"
02010-metadata.xml,Author / Originator,/metadata/idinfo/citation/citeinfo/origin,"New Mexico Tech"
02010-metadata.xml,Originating Organization,/metadata/idinfo/citation/citeinfo/origin,"New Mexico Tech"
02010-metadata.xml,URL,/metadata/idinfo/citation/citeinfo/onlink,"http://nmepscor.org/dataportal"
02010-metadata.xml,URL,/metadata/idinfo/citation/citeinfo/onlink,"https://gstore.unm.edu/dataone/v1/object/6a979bbc-5368-4fff-978b-48757cc0ee2f"
02010-metadata.xml,Metadata Modified Date,/metadata/metainfo/metd,"20140325"
02010-metadata.xml,Bounding Box,/metadata/idinfo/spdom/bounding,"-105.84993 -104.3995 33.64792 33.16255"
02010-metadata.xml,Resource Format,/metadata/distinfo/stdorder/digform/digtinfo/formname,"ZIP"
02010-metadata.xml,Metadata Language,/metadata/metainfo/metstdn,"FGDC Content Standards for Digital Geospatial Metadata"
02010-metadata.xml,Rights,/metadata/idinfo/accconst,"None"
02010-metadata.xml,Rights,/metadata/idinfo/useconst,"None"
02010-metadata.xml,Keyword Type,/metadata/idinfo/keywords/theme/themekt,"ISO 19115 Topic Categories"
02010-metadata.xml,Keyword Type,/metadata/idinfo/keywords/theme/themekt,"NMT"
02010-metadata.xml,Resource Access Constraints,/metadata/idinfo/accconst,"None"
02010-metadata.xml,Resource Use Constraints,/metadata/idinfo/useconst,"None"
02010-metadata.xml,Distribution Format,/metadata/distinfo/stdorder/digform/digtinfo/formname,"ZIP"
02010-metadata.xml,Distribution Contact,/metadata/distinfo/distrib/cntinfo,"Earth Data Analysis Center Clearinghouse Manager mailing and physical address MSC01 1110 1 University of New Mexico Albuquerque NM 87131-0001 USA 505-277-3622 ext. 230 505-277-3614 clearinghouse@edac.unm.edu 0800 - 1700 MT, M-F -7 hours GMT"
02010-metadata.xml,Resource Type,/metadata/distinfo/resdesc,"Downloadable Data"
02010-metadata.xml,Temporal Extent,/metadata/idinfo/timeperd/timeinfo/rngdates,"20120530 000000 20120602"
02010-metadata.xml,Resource on-line Link,/metadata/idinfo/citation/citeinfo/onlink,"http://nmepscor.org/dataportal"
02010-metadata.xml,Resource on-line Link,/metadata/idinfo/citation/citeinfo/onlink,"https://gstore.unm.edu/dataone/v1/object/6a979bbc-5368-4fff-978b-48757cc0ee2f"
02010-metadata.xml,Metadata Standard Citation,/metadata/metainfo/metstdn,"FGDC Content Standards for Digital Geospatial Metadata"
02010-metadata.xml,Metadata Standard Version,/metadata/metainfo/metstdv,"FGDC-STD-001-1998"
02010-metadata.xml,Resource Update Frequency,/metadata/idinfo/status/update,"As needed"
02010-metadata.xml,Distribution Liability,/metadata/distinfo/distliab,"The material on this site is made available as a public service. Maps and data are to be used for reference purposes only and the Earth Data Analysis Center (EDAC), DataONE and The University of New Mexico are not responsible for any inaccuracies herein contained. No responsibility is assumed for damages or other liabilities due to the accuracy, availability, use or misuse of the information herein provided. Unless otherwise indicated in the documentation (metadata) for individual data sets, information on this site is public domain and may be copied without permission; citation of the source is appreciated."
02010-metadata.xml,Metadata Time Convention,/metadata/metainfo/mettc,"local time"
02010-metadata.xml,Spatial Extent,/metadata/idinfo/spdom/bounding,"-105.84993 -104.3995 33.64792 33.16255"
02010-metadata.xml,Resource Status,/metadata/idinfo/status,"In work As needed"
02010-metadata.xml,Product Link,/metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer/networka/networkr,"https://gstore.unm.edu/dataone/v1/object/6a979bbc-5368-4fff-978b-48757cc0ee2f"
02010-metadata.xml,Project Website Link,/metadata/idinfo/citation/citeinfo/onlink,"http://nmepscor.org/dataportal"
02010-metadata.xml,Project Website Link,/metadata/idinfo/citation/citeinfo/onlink,"https://gstore.unm.edu/dataone/v1/object/6a979bbc-5368-4fff-978b-48757cc0ee2f"
02010-metadata.xml,Keyword,/metadata/idinfo/keywords/theme/themekey,"geoscientificInformation"
02010-metadata.xml,Keyword,/metadata/idinfo/keywords/theme/themekey,"EPSCoR 3"
02010-metadata.xml,Keyword,/metadata/idinfo/keywords/theme/themekey,"Gus Tolley"
02010-metadata.xml,Keyword,/metadata/idinfo/keywords/theme/themekey,"Geochemistry"
02010-metadata.xml,Keyword,/metadata/idinfo/keywords/theme/themekey,"Groundwater"
02010-metadata.xml,Keyword,/metadata/idinfo/keywords/theme/themekey,"Water quality"
02010-metadata.xml,Keyword,/metadata/idinfo/keywords/place/placekey,"Rio Hondo"
02010-metadata.xml,Keyword,/metadata/idinfo/keywords/place/placekey,"New Mexico"
02010-metadata.xml,Resource Distribution,/metadata/distinfo,"Earth Data Analysis Center Clearinghouse Manager mailing and physical address MSC01 1110 1 University of New Mexico Albuquerque NM 87131-0001 USA 505-277-3622 ext. 230 505-277-3614 clearinghouse@edac.unm.edu 0800 - 1700 MT, M-F -7 hours GMT Downloadable Data The material on this site is made available as a public service. Maps and data are to be used for reference purposes only and the Earth Data Analysis Center (EDAC), DataONE and The University of New Mexico are not responsible for any inaccuracies herein contained. No responsibility is assumed for damages or other liabilities due to the accuracy, availability, use or misuse of the information herein provided. Unless otherwise indicated in the documentation (metadata) for individual data sets, information on this site is public domain and may be copied without permission; citation of the source is appreciated. ZIP https://gstore.unm.edu/dataone/v1/object/6a979bbc-5368-4fff-978b-48757cc0ee2f Download from DataONE at http://www.dataone.org. None. The files are available to download from DataONE (http://www.dataone.org). Contact Earth Data Analysis Center at clearinghouse@edac.unm.edu Contact Earth Data Analysis Center at clearinghouse@edac.unm.edu Adequate computer capability is the only technical prerequisite for viewing data in digital form."
02010-metadata.xml,Maintenance,/metadata/idinfo/status/update,"As needed"
02011-metadata.xml,Resource Title,/metadata/idinfo/citation/citeinfo/title,"NMT Valles Caldera Groundwater Data, Site 17 (Sep 11, 2010 - Nov 19, 2011)"
02011-metadata.xml,Resource Creation/Revision Date,/metadata/idinfo/citation/citeinfo/pubdate,"20140116"
02011-metadata.xml,Abstract,/metadata/idinfo/descript/abstract,"With growing concerns about declining snowpack, warmer temperatures, and land use changes, it is becoming increasingly important to determine the sources that contribute to surface water. In western states, such as New Mexico, most of the surface water is derived from mountainous watersheds. However, the interaction between the groundwater and the surface water within these mountain systems is poorly understood."
02011-metadata.xml,Theme Keyword,/metadata/idinfo/keywords/theme/themekey,"inlandWaters"
02011-metadata.xml,Theme Keyword,/metadata/idinfo/keywords/theme/themekey,"EPSCoR Track 1 R3"
02011-metadata.xml,Theme Keyword,/metadata/idinfo/keywords/theme/themekey,"Snow-dominated Mountain Watersheds"
