Record,Concept,XPath,Content
01009-metadata.xml,End Time,/eml:eml/dataset/coverage/temporalCoverage/rangeOfDates/endDate,"2004"
01009-metadata.xml,Author / Originator,/eml:eml/dataset/creator,"Dr.Chin-YinHwangTaiwan Forestry Research InstituteAssociate Scientist53 Nan-Hai RdTaipeiTaiwan100ROC886-2-23039978 ext 3723chinyin@mail.tfri.gov.twhttp://www.tfri.gov.tw"
01009-metadata.xml,Originating Organization,/eml:eml/dataset/creator/organizationName,"Taiwan Forestry Research Institute"
01009-metadata.xml,Author / Originator Email Address,/eml:eml/dataset/creator/onlineUrl,"http://www.tfri.gov.tw"
01009-metadata.xml,Author / Originator Identifier,/eml:eml/dataset/creator/@id,"1164373620828"
01009-metadata.xml,Bounding Box,/eml:eml/dataset/coverage/geographicCoverage/boundingCoordinates,"121.375121.37524.7524.75"
01009-metadata.xml,Resource Format,/eml:eml/dataset/dataTable/physical/dataFormat,"column,"
01009-metadata.xml,Rights,/eml:eml/dataset/intellectualRights,"public"
01009-metadata.xml,Resource Use Constraints,/eml:eml/dataset/intellectualRights,"public"
01009-metadata.xml,Distribution Format,/eml:eml/dataset/dataTable/physical/dataFormat,"column,"
01009-metadata.xml,Process Step,/eml:eml/dataset/methods,"Model composite preparation30g of low-density polyethylene (LDPE), high-density polyethylene (HDPE), polypropylene (PP), polystyrene (PS), and high-impact polystyrene (HIPS) were subjected to ovens of 150, 140, 200, 190, and 190â respectively for 2 hours. The pre-prepared 7.0 cm long dowel pins of rubberwood (R) and birch (B) were then embedded in the molten plastic matrices and remained in the ovens for another 30 min. Model composites were made by removing specimens from the ovens and cooled in ambient conditions until room temperature was reached.dowel-milling machine, Teflon containers, ovenAccelerated weatheringTo assess the effect of accelerated weathering, model composites were subjected to either a water immersion test or a cyclic humidity test. The water immersion test involves immersing model composites in water at room temperatures for 2 hrs (2H) and 24 hrs (24H), and the cyclic humidity test involves exposing model composites in a weather chamber of 25oC and 90% relative humidity for 1week and 25oC and 60% relative humidity for another week. The cyclic humidity test included 1 cycle (2W) and 2 cycles (4W).weather chamberBulk interfacial shear strength testsBulk interfacial shear strength tests were performed in a Computer-servo Material Testing Machine at a load cell speed of 5 mm min-1, using a tension fixture on the dowel end and an internal bond fixture on the plastic matrix end. The bulk interfacial shear strength (ISS) was determined by dividing the debonding force with the embedded area, which can be calculated by multiplying dowel diameter with the embedded length and the circular constantComputer-servo Material Testing Machine"
01009-metadata.xml,Entity and Attribute Information,/eml:eml/dataset/dataTable/entityDescription,"experiment of accelerated weathering effects on bulk interfacial strength of wood and thermoplstics"
01009-metadata.xml,Entity Type Definition,/eml:eml/dataset/dataTable/entityDescription,"experiment of accelerated weathering effects on bulk interfacial strength of wood and thermoplstics"
01009-metadata.xml,Attribute Definition,/eml:eml/dataset/dataTable/attributeList/attribute/attributeDefinition,"B represents species of birch and R is rubber wood for the test"
01009-metadata.xml,Attribute Definition,/eml:eml/dataset/dataTable/attributeList/attribute/attributeDefinition,"with codes as follows LDPE for low density polyethylene HDPE for high density polyethyene PP for polyproplene PS for polystyrene and HIPS for high impact polystrne"
01009-metadata.xml,Attribute Definition,/eml:eml/dataset/dataTable/attributeList/attribute/attributeDefinition,"treatements are wethering conditions mentioned as follows N is no treatment then there are two treatments water immersion in hours 2H for 2 hours 24H for 24 hours Cyclic humidity test in week 2W for 2 weeks 4W for 4 weeks"
01009-metadata.xml,Attribute Definition,/eml:eml/dataset/dataTable/attributeList/attribute/attributeDefinition,"No is the number of test samples from 1"
01009-metadata.xml,Attribute Definition,/eml:eml/dataset/dataTable/attributeList/attribute/attributeDefinition,"dowel sample measured in diameter"
01009-metadata.xml,Attribute Definition,/eml:eml/dataset/dataTable/attributeList/attribute/attributeDefinition,"test dowel samples diameter measured"
01009-metadata.xml,Attribute Definition,/eml:eml/dataset/dataTable/attributeList/attribute/attributeDefinition,"L1 is the length of embeded length measured"
01009-metadata.xml,Attribute Definition,/eml:eml/dataset/dataTable/attributeList/attribute/attributeDefinition,"L2 is the length of embeded samples measured"
01009-metadata.xml,Attribute Definition,/eml:eml/dataset/dataTable/attributeList/attribute/attributeDefinition,"debonding force in kgf"
01009-metadata.xml,Temporal Extent,/eml:eml/dataset/coverage/temporalCoverage,"20022004"
01009-metadata.xml,Resource Lineage,/eml:eml/dataset/methods,"Model composite preparation30g of low-density polyethylene (LDPE), high-density polyethylene (HDPE), polypropylene (PP), polystyrene (PS), and high-impact polystyrene (HIPS) were subjected to ovens of 150, 140, 200, 190, and 190â respectively for 2 hours. The pre-prepared 7.0 cm long dowel pins of rubberwood (R) and birch (B) were then embedded in the molten plastic matrices and remained in the ovens for another 30 min. Model composites were made by removing specimens from the ovens and cooled in ambient conditions until room temperature was reached.dowel-milling machine, Teflon containers, ovenAccelerated weatheringTo assess the effect of accelerated weathering, model composites were subjected to either a water immersion test or a cyclic humidity test. The water immersion test involves immersing model composites in water at room temperatures for 2 hrs (2H) and 24 hrs (24H), and the cyclic humidity test involves exposing model composites in a weather chamber of 25oC and 90% relative humidity for 1week and 25oC and 60% relative humidity for another week. The cyclic humidity test included 1 cycle (2W) and 2 cycles (4W).weather chamberBulk interfacial shear strength testsBulk interfacial shear strength tests were performed in a Computer-servo Material Testing Machine at a load cell speed of 5 mm min-1, using a tension fixture on the dowel end and an internal bond fixture on the plastic matrix end. The bulk interfacial shear strength (ISS) was determined by dividing the debonding force with the embedded area, which can be calculated by multiplying dowel diameter with the embedded length and the circular constantComputer-servo Material Testing Machine"
01009-metadata.xml,Resource Long Name,/eml:eml/dataset/title,"Accelerated Weathering Effects on Bulk Interfacial Strength of Wood and Thermoplastics"
01009-metadata.xml,Spatial Extent,/eml:eml/dataset/coverage/geographicCoverage,"Experiment Lab121.375121.37524.7524.75"
01009-metadata.xml,Project Name,/eml:eml/dataset/creator/electronicMailAddress,"chinyin@mail.tfri.gov.tw"
01009-metadata.xml,Instrument,/eml:eml/dataset/methods/methodStep/instrumentation,"dowel-milling machine, Teflon containers, oven"
01009-metadata.xml,Instrument,/eml:eml/dataset/methods/methodStep/instrumentation,"weather chamber"
01009-metadata.xml,Instrument,/eml:eml/dataset/methods/methodStep/instrumentation,"Computer-servo Material Testing Machine"
01009-metadata.xml,Resource Identifier Type,/eml:eml/@system,"knb"
01009-metadata.xml,Keyword,/eml:eml/dataset/keywordSet/keyword,"wood-plastic composites"
01009-metadata.xml,Keyword,/eml:eml/dataset/keywordSet/keyword,"interfacial shear strength"
01009-metadata.xml,Keyword,/eml:eml/dataset/keywordSet/keyword,"single-fiber pull-out test"
01009-metadata.xml,Keyword,/eml:eml/dataset/keywordSet/keyword,"accelerated weathering"
01009-metadata.xml,Attribute List,/eml:eml/dataset/dataTable/attributeList,"spwood species for testB represents species of birch and R is rubber wood for the testwith b and r for the code to recordplplastic type used for the experimentwith codes as follows LDPE for low density polyethylene HDPE for high density polyethyene PP for polyproplene PS for polystyrene and HIPS for high impact polystrnecodes are defined as definitionTRTCode for treatmenttreatements are wethering conditions mentioned as follows N is no treatment then there are two treatments water immersion in hours 2H for 2 hours 24H for 24 hours Cyclic humidity test in week 2W for 2 weeks 4W for 4 weekscodes defined as the definitionNoeach test sample gave a numberNo is the number of test samples from 1test sample mark with numberD1diameter measured of dowel diameterdowel sample measured in diametercentimeter0.01real911D2Dowel samples measured by diametertest dowel samples diameter measuredcentimeter0.01real911L1embeded length measuredL1 is the length of embeded length measuredcentimeter0.01real520L2embeded length measuredL2 is the length of embeded samples measuredcentimeter0.01realLOADdebonding force in kgfdimensionless0.01real0"
01010-metadata.xml,Resource Title,/eml:eml/dataset/title,"鬼針屬雜草新生物型-屏東小白花鬼針草"
01010-metadata.xml,Abstract,/eml:eml/dataset/abstract,"鬼針屬植物為世界性的雜草，台灣最常見為大花咸豐草，其次是白花鬼針及小白花鬼針，本研究之試驗材料為小白花鬼針及採集自屏東之屏東小白花鬼針，經過三年的持續觀察確認為屏東小白花鬼針為小白花鬼針天然所產生之變異，主要特徵為葉子呈現非均質性白化，可作為觀賞之用途。"
01010-metadata.xml,Resource Contact,/eml:eml/dataset/contact,"1175134329781"
01010-metadata.xml,Organization Name,/eml:eml/dataset/creator/organizationName,"TFRI"
01010-metadata.xml,Author,/eml:eml/dataset/creator,"Kun-Yuan HongTFRIAssistant ResearcherTaipeiTaiwankung@tfri.gov.tw"
01010-metadata.xml,Author / Originator World Wide Web Address,/eml:eml/dataset/creator/electronicMailAddress,"kung@tfri.gov.tw"
01010-metadata.xml,Resource Identifier,/eml:eml/@packageId,"kung.2.9"
01010-metadata.xml,Southernmost Latitude,/eml:eml/dataset/coverage/geographicCoverage/boundingCoordinates/southBoundingCoordinate,"21.875"
01010-metadata.xml,Northernmost Latitude,/eml:eml/dataset/coverage/geographicCoverage/boundingCoordinates/northBoundingCoordinate,"25.375"
01010-metadata.xml,Westernmost Longitude,/eml:eml/dataset/coverage/geographicCoverage/boundingCoordinates/westBoundingCoordinate,"120.0"
01010-metadata.xml,Easternmost Longitude,/eml:eml/dataset/coverage/geographicCoverage/boundingCoordinates/eastBoundingCoordinate,"122.375"
01010-metadata.xml,Author / Originator,/eml:eml/dataset/creator,"Kun-Yuan HongTFRIAssistant ResearcherTaipeiTaiwankung@tfri.gov.tw"
01010-metadata.xml,Originating Organization,/eml:eml/dataset/creator/organizationName,"TFRI"
01010-metadata.xml,Author / Originator Identifier,/eml:eml/dataset/creator/@id,"1175134329781"
01010-metadata.xml,Bounding Box,/eml:eml/dataset/coverage/geographicCoverage/boundingCoordinates,"120.0122.37525.37521.875"
01010-metadata.xml,Resource Format,/eml:eml/dataset/dataTable/physical/dataFormat,"1#x0Acolumn,"
01010-metadata.xml,Rights,/eml:eml/dataset/intellectualRights,"暫不公開"
01010-metadata.xml,Resource Use Constraints,/eml:eml/dataset/intellectualRights,"暫不公開"
01010-metadata.xml,Distribution Format,/eml:eml/dataset/dataTable/physical/dataFormat,"1#x0Acolumn,"
01010-metadata.xml,Process Step,/eml:eml/dataset/methods,"研究材料中屏東小白花鬼針及對照組小白花鬼針，採自屏東市復光街6-2號未施農藥之空地，後移植於全光照之空地，觀察時間為2003年3月至95年6月間，觀察間隔為每兩個月觀察乙次，觀察項目植株是存活及葉部斑點之有無，另大花咸豐草採自台北植物園。"
01010-metadata.xml,Entity and Attribute Information,/eml:eml/dataset/dataTable/entityDescription,""
01010-metadata.xml,Entity Type Definition,/eml:eml/dataset/dataTable/entityDescription,""
01010-metadata.xml,Attribute Definition,/eml:eml/dataset/dataTable/attributeList/attribute/attributeDefinition,"型態"
01010-metadata.xml,Attribute Definition,/eml:eml/dataset/dataTable/attributeList/attribute/attributeDefinition,"葉長"
01010-metadata.xml,Attribute Definition,/eml:eml/dataset/dataTable/attributeList/attribute/attributeDefinition,"葉寬"
01010-metadata.xml,Temporal Extent,/eml:eml/dataset/coverage/temporalCoverage,"2007"
01010-metadata.xml,Resource Lineage,/eml:eml/dataset/methods,"研究材料中屏東小白花鬼針及對照組小白花鬼針，採自屏東市復光街6-2號未施農藥之空地，後移植於全光照之空地，觀察時間為2003年3月至95年6月間，觀察間隔為每兩個月觀察乙次，觀察項目植株是存活及葉部斑點之有無，另大花咸豐草採自台北植物園。"
01010-metadata.xml,Resource Long Name,/eml:eml/dataset/title,"鬼針屬雜草新生物型-屏東小白花鬼針草"
01010-metadata.xml,Spatial Extent,/eml:eml/dataset/coverage/geographicCoverage,"屏東120.0122.37525.37521.875"
01010-metadata.xml,Project Name,/eml:eml/dataset/creator/electronicMailAddress,"kung@tfri.gov.tw"
01010-metadata.xml,Resource Identifier Type,/eml:eml/@system,"knb"
01010-metadata.xml,Keyword,/eml:eml/dataset/keywordSet/keyword,"新生物型"
01010-metadata.xml,Keyword,/eml:eml/dataset/keywordSet/keyword,"鬼針屬"
01010-metadata.xml,Attribute List,/eml:eml/dataset/dataTable/attributeList,"condition description葉部型態型態duplicate leaf複葉middle leaf中葉amphi-leaf側葉Length(cm)葉長葉長centimeter1wholewidth(cm)葉寬葉寬centimeter0.1whole"
01011-metadata.xml,Resource Title,/eml:eml/dataset/title,"Denitrification associated N loss in mangrove soil"
01011-metadata.xml,Abstract,/eml:eml/dataset/abstract,"The effect of salinity and nitrogen (NO3- and NH4+) on growth, nutrition and nitrogen uptake in Kandelia candel (L) Druce was investigated in phytroton condition. The experimental design was 4 × 2 factorial with four salinities (0, 0.88, 1.75 and 3.30 % NaCl) and two nitrogen sources (NO3- and NH4+). Nitrogen uptake rates were measured using 15N stable isotope technique. Biomass of shoot and root reduced with increasing salinity. Biomass ratio of root/shoot increased from 0.71 to 1.22 with increasing salinity (0 to 3.30 % NaCl salt) indicating reduction in the flux of water and nutrient transport. It was appeared that young seedlings of K. candel were salt tolerant and hypoctoyl acts as a buffer, regulate salt and nutrients. Increase in NaCl concentration from 0 to 3.30 % significantly reduced nitrogen content of leaf and root by 20 % and 57 % respectively. Nitrogen uptake was significantly reduced with increase in salinity. Nitrate and ammonium were utilized in more or less equal proportion at low salinity whereas NH4+ appears to be major source only at high salinity levels. N uptake patterns support the hypothesis that K. candel can utilize NO3- and NH4+ simultaneously as N source but salinity has strong bearing on it."
01011-metadata.xml,Resource Contact,/eml:eml/dataset/contact,"Chih-Yu ChiuInstitute of Botany, Academia SinicaSenior scientist"
01011-metadata.xml,Organization Name,/eml:eml/dataset/creator/organizationName,"Taiwan Forestry Research Institute"
01011-metadata.xml,Organization Name,/eml:eml/dataset/contact/organizationName,"Institute of Botany, Academia Sinica"
01011-metadata.xml,Author,/eml:eml/dataset/creator,"Tsai-HueiChenTaiwan Forestry Research InstituteAssociate scientistTaiwan Forestry Research Institute, Taipei 100, TaiwanTaipeiTaiwanthchen@tfri.gov.tw"
01011-metadata.xml,Author / Originator World Wide Web Address,/eml:eml/dataset/creator/electronicMailAddress,"thchen@tfri.gov.tw"
01011-metadata.xml,Resource Identifier,/eml:eml/@packageId,"thchen.7.2"
01011-metadata.xml,Southernmost Latitude,/eml:eml/dataset/coverage/geographicCoverage/boundingCoordinates/southBoundingCoordinate,"25.0"
01011-metadata.xml,Northernmost Latitude,/eml:eml/dataset/coverage/geographicCoverage/boundingCoordinates/northBoundingCoordinate,"25.0"
01011-metadata.xml,Westernmost Longitude,/eml:eml/dataset/coverage/geographicCoverage/boundingCoordinates/westBoundingCoordinate,"121.25"
01011-metadata.xml,Easternmost Longitude,/eml:eml/dataset/coverage/geographicCoverage/boundingCoordinates/eastBoundingCoordinate,"121.25"
01011-metadata.xml,Start Time,/eml:eml/dataset/coverage/temporalCoverage/rangeOfDates/beginDate/calendarDate,"2002"
01011-metadata.xml,End Time,/eml:eml/dataset/coverage/temporalCoverage/rangeOfDates/endDate,"2002"
01011-metadata.xml,Author / Originator,/eml:eml/dataset/creator,"Tsai-HueiChenTaiwan Forestry Research InstituteAssociate scientistTaiwan Forestry Research Institute, Taipei 100, TaiwanTaipeiTaiwanthchen@tfri.gov.tw"
01011-metadata.xml,Originating Organization,/eml:eml/dataset/creator/organizationName,"Taiwan Forestry Research Institute"
01011-metadata.xml,Author / Originator Identifier,/eml:eml/dataset/creator/@id,"1163993451053"
01011-metadata.xml,Bounding Box,/eml:eml/dataset/coverage/geographicCoverage/boundingCoordinates,"121.25121.2525.025.0"
01011-metadata.xml,Resource Format,/eml:eml/dataset/dataTable/physical/dataFormat,"1#x0Acolumn,"
01011-metadata.xml,Distribution Format,/eml:eml/dataset/dataTable/physical/dataFormat,"1#x0Acolumn,"
01011-metadata.xml,Process Step,/eml:eml/dataset/methods,"Denitrification as affected by inhibitor and plantingAnalysis total N, toal organic C, CEC, pH, EC.Denitrification as affected by soil depthSoil samples were taken using PVC tubes (30 cm long and 1.5 cm inner diameter). The PVC tubes were stoppered on both ends and brought back to the laboratory in a cooler. The ration of actual lenght of soil samples in PVC tubes to the total lenght of PVC tubes inserted in the soil was used to determine the rate of compression. Soil samples were but into 3 cm pieces from the surface, taking into consideration the compression rate. As the mean compresson rate was about 0.6, each 3-cm section represented a 5-cm soil depth. Analysis of samples started within a few hours after sampling."
01011-metadata.xml,Entity and Attribute Information,/eml:eml/dataset/dataTable/entityDescription,""
01011-metadata.xml,Entity Type Definition,/eml:eml/dataset/dataTable/entityDescription,""
01011-metadata.xml,Attribute Definition,/eml:eml/dataset/dataTable/attributeList/attribute/attributeDefinition,"site"
01011-metadata.xml,Attribute Definition,/eml:eml/dataset/dataTable/attributeList/attribute/attributeDefinition,"layer"
01011-metadata.xml,Attribute Definition,/eml:eml/dataset/dataTable/attributeList/attribute/attributeDefinition,"treat"
01011-metadata.xml,Attribute Definition,/eml:eml/dataset/dataTable/attributeList/attribute/attributeDefinition,"mbc"
01011-metadata.xml,Attribute Definition,/eml:eml/dataset/dataTable/attributeList/attribute/attributeDefinition,"mbn"
01011-metadata.xml,Attribute Definition,/eml:eml/dataset/dataTable/attributeList/attribute/attributeDefinition,"mb"
01011-metadata.xml,Temporal Extent,/eml:eml/dataset/coverage/temporalCoverage,"20022002"
01011-metadata.xml,Resource Lineage,/eml:eml/dataset/methods,"Denitrification as affected by inhibitor and plantingAnalysis total N, toal organic C, CEC, pH, EC.Denitrification as affected by soil depthSoil samples were taken using PVC tubes (30 cm long and 1.5 cm inner diameter). The PVC tubes were stoppered on both ends and brought back to the laboratory in a cooler. The ration of actual lenght of soil samples in PVC tubes to the total lenght of PVC tubes inserted in the soil was used to determine the rate of compression. Soil samples were but into 3 cm pieces from the surface, taking into consideration the compression rate. As the mean compresson rate was about 0.6, each 3-cm section represented a 5-cm soil depth. Analysis of samples started within a few hours after sampling."
01011-metadata.xml,Resource Long Name,/eml:eml/dataset/title,"Denitrification associated N loss in mangrove soil"
01011-metadata.xml,Spatial Extent,/eml:eml/dataset/coverage/geographicCoverage,"Danshui121.25121.2525.025.0"
01011-metadata.xml,Project Name,/eml:eml/dataset/creator/electronicMailAddress,"thchen@tfri.gov.tw"
01011-metadata.xml,Resource Identifier Type,/eml:eml/@system,"knb"
01011-metadata.xml,Keyword,/eml:eml/dataset/keywordSet/keyword,"nitrogen"
01011-metadata.xml,Keyword,/eml:eml/dataset/keywordSet/keyword,"salinity"
01011-metadata.xml,Keyword,/eml:eml/dataset/keywordSet/keyword,"uptake"
01011-metadata.xml,Keyword,/eml:eml/dataset/keywordSet/keyword,"mangrove"
01011-metadata.xml,Attribute List,/eml:eml/dataset/dataTable/attributeList,"SitesitesiteymLayerlayerlayeratreattreattreatymnMBCmbcmbcmolePerCubicMeter0.0001realMBNmbnmbnmolePerCubicMeter0.001realMBmbmbmolePerCubicMeter0.001real"
01012-metadata.xml,Resource Title,/eml:eml/dataset/title,"森林下層植物在演替過程中的碳收支動態反應 (2/3)"
01012-metadata.xml,Abstract,/eml:eml/dataset/abstract,"在台灣北部、中部、南部、東部海拔500 m以下之人工林分及相似生育條件之天然林，每地區2-3大樣區(1 ha)。人工林包括近年執行之平地造林地、相思樹林及木麻黃林。利用生物量估算不同森林下層植被每公頃之碳吸存量。瞭解低海拔地區平地造林林分、相思樹林分、木麻黃林分及相似地區之天然林分下層植群之組成。完成低海拔地區各代表林分下層植群之碳吸存量分析。木麻黃（Casuarina equisetifolia）林分之下層植物生物量，以太麻里樣區蓄積最高，平均達3.1 Mg ha-1；四湖樣區最少僅0.95 Mg ha-1；相思樹（Acacia confusa）林分之下層植物生物量，以通宵樣區最高，為5.02 Mg ha-1，此數據亦遠大於木麻黃最高之每公頃生物量平均蓄積。木麻黃調查中，主要下層生物量蓄積物種為馬纓丹（Lantana camara）、巴拉草（Brachiaria mutica）、大花咸豐草（Bidens pilosa）、瓊麻（Agave sisalana）及雙面刺（Zanthoxylum nitidum）等，含碳百分比依序為馬纓丹44.92%、瓊麻40.15%、大花咸豐草40%、瓊麻40.15%、雙面刺43.81%。相思樹林主要下層生物量蓄積物種為大黍、馬纓丹、扛香藤（Mallotus repandus）等，含碳百分比依序為大黍36.14%、馬纓丹45.12%、扛香藤43.43%。從生物多樣性角度中，木麻黃下層植物種類以太麻里樣區的歧異度最高，植物種類達40種。相思樹下層植物物種歧異度最高之樣區為恆春半島樣區，植物種類達36種。"
01012-metadata.xml,Resource Contact,/eml:eml/dataset/contact,"1169204043030"
01012-metadata.xml,Organization Name,/eml:eml/dataset/creator/organizationName,"林業試驗所森林生物組"
01012-metadata.xml,Author,/eml:eml/dataset/creator,"洪昆源林業試驗所森林生物組臺北市南海路53號(02)23039978-2710kung@tfri.gov.tw"
01012-metadata.xml,Author / Originator World Wide Web Address,/eml:eml/dataset/creator/electronicMailAddress,"kung@tfri.gov.tw"
01012-metadata.xml,Resource Identifier,/eml:eml/@packageId,"tokyo96kung.3.6"
01012-metadata.xml,Southernmost Latitude,/eml:eml/dataset/coverage/geographicCoverage/boundingCoordinates/southBoundingCoordinate,"25.04"
01012-metadata.xml,Northernmost Latitude,/eml:eml/dataset/coverage/geographicCoverage/boundingCoordinates/northBoundingCoordinate,"25.04"
01012-metadata.xml,Westernmost Longitude,/eml:eml/dataset/coverage/geographicCoverage/boundingCoordinates/westBoundingCoordinate,"121.3"
01012-metadata.xml,Easternmost Longitude,/eml:eml/dataset/coverage/geographicCoverage/boundingCoordinates/eastBoundingCoordinate,"121.31"
01012-metadata.xml,Start Time,/eml:eml/dataset/coverage/temporalCoverage/rangeOfDates/beginDate/calendarDate,"2006"
01012-metadata.xml,End Time,/eml:eml/dataset/coverage/temporalCoverage/rangeOfDates/endDate,"2008"
01012-metadata.xml,Author / Originator,/eml:eml/dataset/creator,"洪昆源林業試驗所森林生物組臺北市南海路53號(02)23039978-2710kung@tfri.gov.tw"
01012-metadata.xml,Originating Organization,/eml:eml/dataset/creator/organizationName,"林業試驗所森林生物組"
01012-metadata.xml,Author / Originator Identifier,/eml:eml/dataset/creator/@id,"1169204043030"
01012-metadata.xml,Bounding Box,/eml:eml/dataset/coverage/geographicCoverage/boundingCoordinates,"121.3121.3125.0425.04"
01012-metadata.xml,Rights,/eml:eml/dataset/intellectualRights,"暫不開放"
01012-metadata.xml,Resource Use Constraints,/eml:eml/dataset/intellectualRights,"暫不開放"
01012-metadata.xml,Process Step,/eml:eml/dataset/methods,"生物量取樣生物量的量取小樣區內之灌木分葉部、枝條、根部，其他各類草本植物則以全株計量，先量測所有植物的鮮重。再分灌木、雙子葉草本、單子葉草本、蕨類植物等，各部位取100g左右之新鮮材料攜回實驗室，以70℃之烘箱烘至絕乾後秤重。碳氮分析碳氮分析將攜回實驗室各樣本烘至絕乾，取其根、莖、葉部磨成細粉(< 0.5 mm)，再以元素分析儀測定其碳及氮濃度。可由此推估出林下植物碳和氮總貯存量。分別在台灣北、中、南區之中、低海拔之天然林，每一樣區內隨機設置4個20×25m樣區，每個樣區依系統取樣法取5個5×5m小樣區，總樣區數為60個。紀錄區內植物種類及覆蓋度，並量測其下層植物生物量。1生物量的量取：小樣區內之灌木分葉部、枝條、根部，其他各類草本植物則以全株計量，先量測所有植物的鮮重。再分灌木、雙子葉草本、單子葉草本、蕨類植物等，各部位取100g左右之新鮮材料攜回實驗室，以70℃之烘箱烘至絕乾後秤重。 2將攜回實驗室各樣本烘至絕乾，取其根、莖、葉部磨成細粉(< 0.5 mm)，再以元素分析儀測定其碳及氮濃度。可由此推估出林下植物碳和氮總貯存量。"
01012-metadata.xml,Temporal Extent,/eml:eml/dataset/coverage/temporalCoverage,"20062008"
01012-metadata.xml,Resource Lineage,/eml:eml/dataset/methods,"生物量取樣生物量的量取小樣區內之灌木分葉部、枝條、根部，其他各類草本植物則以全株計量，先量測所有植物的鮮重。再分灌木、雙子葉草本、單子葉草本、蕨類植物等，各部位取100g左右之新鮮材料攜回實驗室，以70℃之烘箱烘至絕乾後秤重。碳氮分析碳氮分析將攜回實驗室各樣本烘至絕乾，取其根、莖、葉部磨成細粉(< 0.5 mm)，再以元素分析儀測定其碳及氮濃度。可由此推估出林下植物碳和氮總貯存量。分別在台灣北、中、南區之中、低海拔之天然林，每一樣區內隨機設置4個20×25m樣區，每個樣區依系統取樣法取5個5×5m小樣區，總樣區數為60個。紀錄區內植物種類及覆蓋度，並量測其下層植物生物量。1生物量的量取：小樣區內之灌木分葉部、枝條、根部，其他各類草本植物則以全株計量，先量測所有植物的鮮重。再分灌木、雙子葉草本、單子葉草本、蕨類植物等，各部位取100g左右之新鮮材料攜回實驗室，以70℃之烘箱烘至絕乾後秤重。 2將攜回實驗室各樣本烘至絕乾，取其根、莖、葉部磨成細粉(< 0.5 mm)，再以元素分析儀測定其碳及氮濃度。可由此推估出林下植物碳和氮總貯存量。"
01012-metadata.xml,Resource Long Name,/eml:eml/dataset/title,"森林下層植物在演替過程中的碳收支動態反應 (2/3)"
01012-metadata.xml,Spatial Extent,/eml:eml/dataset/coverage/geographicCoverage,"台北121.3121.3125.0425.04"
01012-metadata.xml,Project Name,/eml:eml/dataset/creator/electronicMailAddress,"kung@tfri.gov.tw"
01012-metadata.xml,Resource Identifier Type,/eml:eml/@system,"knb"
01012-metadata.xml,Keyword,/eml:eml/dataset/keywordSet/keyword,"碳吸存 Carbon Sequestration"
01012-metadata.xml,Keyword,/eml:eml/dataset/keywordSet/keyword,"下層植物 Understory"
01012-metadata.xml,Keyword,/eml:eml/dataset/keywordSet/keyword,"生物量 Biomass"
01013-metadata.xml,Resource Title,/eml:eml/dataset/title,"Foliar Nutrient Concentrations of Quercus tarokoensis at Three Locations in Eastern Taiwan-plant analysis"
