Record,Concept,XPath,Content
00761-metadata.xml,Author / Originator,/dryad:DryadDataFile/dcterms:creator,"Shinichi, Nakagawa"
00761-metadata.xml,Rights,/dryad:DryadDataFile/dcterms:rights,"http://creativecommons.org/publicdomain/zero/1.0/"
00761-metadata.xml,Resource Type,/dryad:DryadDataFile/dcterms:type,"file"
00761-metadata.xml,Resource Lineage,/dryad:DryadDataFile/dcterms:provenance,"Made available in DSpace on 2013-10-01T16:29:49Z (GMT). No. of bitstreams: 1 HostTree.tre: 4135 bytes, checksum: 640fe7a7965649d39bec459cab5cbd3e (MD5)"
00761-metadata.xml,Keyword,/dryad:DryadDataFile/dcterms:subject,"Coevolution"
00761-metadata.xml,Keyword,/dryad:DryadDataFile/dcterms:subject,"Community: structure"
00761-metadata.xml,Keyword,/dryad:DryadDataFile/dcterms:subject,"Ecology: evolutionary"
00761-metadata.xml,Keyword,/dryad:DryadDataFile/dcterms:subject,"Ecology: statistical"
00761-metadata.xml,Keyword,/dryad:DryadDataFile/dcterms:subject,"Evolution: host/parasite"
00761-metadata.xml,Keyword,/dryad:DryadDataFile/dcterms:subject,"Interactions: host/parasite"
00761-metadata.xml,Keyword,/dryad:DryadDataFile/dcterms:subject,"Macroevolution"
00761-metadata.xml,Keyword,/dryad:DryadDataFile/dcterms:subject,"Phylogeny"
00761-metadata.xml,Keyword,/dryad:DryadDataFile/dcterms:subject,"Statistics"
00761-metadata.xml,Embargo Date,/dryad:DryadDataFile/dcterms:available,"2014-01-03T18:42:26Z"
00762-metadata.xml,Resource Title,/dryad:DryadDataFile/dcterms:title,"ALN2_NS4B"
00762-metadata.xml,Resource Creation/Revision Date,/dryad:DryadDataFile/dcterms:dateSubmitted,"2012-11-07T18:02:46Z"
00762-metadata.xml,Abstract,/dryad:DryadDataFile/dcterms:description,"Alignment derived from ALN2.fas that corresponds to the NS4B-gene region."
00762-metadata.xml,Author,/dryad:DryadDataFile/dcterms:creator,"Bertrand, Yann"
00762-metadata.xml,Author,/dryad:DryadDataFile/dcterms:creator,"Töpel, Mats"
00762-metadata.xml,Author,/dryad:DryadDataFile/dcterms:creator,"Elväng, Annelie"
00762-metadata.xml,Author,/dryad:DryadDataFile/dcterms:creator,"Melik, Wessam"
00762-metadata.xml,Author,/dryad:DryadDataFile/dcterms:creator,"Johansson, Magnus"
00762-metadata.xml,Publication Date,/dryad:DryadDataFile/dcterms:available,"2012-11-07T18:02:46Z"
00762-metadata.xml,Resource Creation Date,/dryad:DryadDataFile/dcterms:dateSubmitted,"2012-11-07T18:02:46Z"
00762-metadata.xml,Resource Identifier,/dryad:DryadDataFile/dcterms:identifier,"http://dx.doi.org/10.5061/dryad.504636cd/12"
00762-metadata.xml,Related Resource Identifier,/dryad:DryadDataFile/dcterms:isPartOf,"http://dx.doi.org/10.5061/dryad.504636cd"
00762-metadata.xml,Parent Identifier,/dryad:DryadDataFile/dcterms:isPartOf,"http://dx.doi.org/10.5061/dryad.504636cd"
00762-metadata.xml,Lineage Statement,/dryad:DryadDataFile/dcterms:provenance,"Made available in DSpace on 2012-11-07T18:02:46Z (GMT). No. of bitstreams: 1 ALN2_NS4B.fas: 22467 bytes, checksum: 1b76e310d4f459c1be61d5f998cdc25a (MD5)"
00762-metadata.xml,Author / Originator,/dryad:DryadDataFile/dcterms:creator,"Bertrand, Yann"
00762-metadata.xml,Author / Originator,/dryad:DryadDataFile/dcterms:creator,"Töpel, Mats"
00762-metadata.xml,Author / Originator,/dryad:DryadDataFile/dcterms:creator,"Elväng, Annelie"
00762-metadata.xml,Author / Originator,/dryad:DryadDataFile/dcterms:creator,"Melik, Wessam"
00762-metadata.xml,Author / Originator,/dryad:DryadDataFile/dcterms:creator,"Johansson, Magnus"
00762-metadata.xml,Rights,/dryad:DryadDataFile/dcterms:rights,"http://creativecommons.org/publicdomain/zero/1.0/"
00762-metadata.xml,Resource Type,/dryad:DryadDataFile/dcterms:type,"file"
00762-metadata.xml,Resource Lineage,/dryad:DryadDataFile/dcterms:provenance,"Made available in DSpace on 2012-11-07T18:02:46Z (GMT). No. of bitstreams: 1 ALN2_NS4B.fas: 22467 bytes, checksum: 1b76e310d4f459c1be61d5f998cdc25a (MD5)"
00762-metadata.xml,Keyword,/dryad:DryadDataFile/dcterms:subject,"mammalian tick-borne flavivirus group"
00762-metadata.xml,Keyword,/dryad:DryadDataFile/dcterms:subject,"Bayesian dating"
00762-metadata.xml,Keyword,/dryad:DryadDataFile/dcterms:subject,"recombination"
00762-metadata.xml,Keyword,/dryad:DryadDataFile/dcterms:subject,"Louping ill virus"
00762-metadata.xml,Keyword,/dryad:DryadDataFile/dcterms:subject,"Tick-borne encephalitis virus"
00762-metadata.xml,Keyword,/dryad:DryadDataFile/dcterms:subject,"network"
00762-metadata.xml,Keyword,/dryad:DryadDataFile/dcterms:subject,"phylogeny"
00762-metadata.xml,Taxonomic Extent,/dryad:DryadDataFile/dwc:scientificName,"Tick-borne encephalitis virus"
00762-metadata.xml,Embargo Date,/dryad:DryadDataFile/dcterms:available,"2012-11-07T18:02:46Z"
00763-metadata.xml,Resource Title,/dryad:DryadDataPackage/dcterms:title,"Data from: Fine-scale diet of the Australian sea lion (Neophoca cinerea) using DNA-based analysis of faeces."
00763-metadata.xml,Resource Creation/Revision Date,/dryad:DryadDataPackage/dcterms:dateSubmitted,"2014-03-21T20:36:29Z"
00763-metadata.xml,Abstract,/dryad:DryadDataPackage/dcterms:description,"We applied DNA-based faecal analysis to determine the diet of female Australian sea lions (n = 12) from two breeding colonies in South Australia. DNA dietary components of fish and cephalopods were amplified using the polymerase chain reaction and mitochondrial DNA primers targeting the short (~100 base pair) section of the 16S gene region. Prey diversity was determined by sequencing ~50 amplicons generated from clone libraries developed for each individual. Faecal DNA was also combined and cloned from multiple individuals at each colony and fish diversity determined. Diets varied between individuals and sites. Overall, DNA analysis identified a broad diversity of prey comprising 23 fish and five cephalopod taxa, including many species not previously described as prey of the Australian sea lion. Labridae (wrasse), Monacanthidae (leatherjackets) and Mullidae (goat fish) were important fish prey taxa. Commonly identified cephalopods were Octopodidae (octopus), Loliginidae (calamary squid) and Sepiidae (cuttlefish). Comparisons of fish prey diversity determined by pooling faecal DNA from several samples provided a reasonable but incomplete resemblance (55–71%) to the total fish diversity identified across individual diets at each site. Interpretation of diet based on the recovery of prey hard-parts identified one cephalopod beak (Octopus sp.) and one fish otolith (Parapriacanthus elongatus). The present study highlights the value of DNA-based analyses and their capabilities to enhance information of trophic interactions."
00763-metadata.xml,Author,/dryad:DryadDataPackage/dcterms:creator,"Peters, Kristian J."
00763-metadata.xml,Author,/dryad:DryadDataPackage/dcterms:creator,"Ophelkeller, Kathy"
00763-metadata.xml,Author,/dryad:DryadDataPackage/dcterms:creator,"Bott, Nathan J."
00763-metadata.xml,Author,/dryad:DryadDataPackage/dcterms:creator,"Deagle, Bruce E."
00763-metadata.xml,Author,/dryad:DryadDataPackage/dcterms:creator,"Jarman, Simon N."
00763-metadata.xml,Author,/dryad:DryadDataPackage/dcterms:creator,"Goldsworthy, Simon D."
00763-metadata.xml,Publication Date,/dryad:DryadDataPackage/dcterms:available,"2014-03-21T20:36:29Z"
00763-metadata.xml,Resource Creation Date,/dryad:DryadDataPackage/dcterms:dateSubmitted,"2014-03-21T20:36:29Z"
00763-metadata.xml,Resource Identifier,/dryad:DryadDataPackage/dcterms:identifier,"http://dx.doi.org/10.5061/dryad.d417q"
00763-metadata.xml,Related Resource Identifier,/dryad:DryadDataPackage/dcterms:references,"http://dx.doi.org/10.1111/maec.12145"
00763-metadata.xml,Related Resource Identifier,/dryad:DryadDataPackage/dcterms:hasPart,"http://dx.doi.org/10.5061/dryad.d417q/2"
00763-metadata.xml,Parent Identifier,/dryad:DryadDataPackage/dcterms:references,"http://dx.doi.org/10.1111/maec.12145"
00763-metadata.xml,Author / Originator,/dryad:DryadDataPackage/dcterms:creator,"Peters, Kristian J."
00763-metadata.xml,Author / Originator,/dryad:DryadDataPackage/dcterms:creator,"Ophelkeller, Kathy"
00763-metadata.xml,Author / Originator,/dryad:DryadDataPackage/dcterms:creator,"Bott, Nathan J."
00763-metadata.xml,Author / Originator,/dryad:DryadDataPackage/dcterms:creator,"Deagle, Bruce E."
00763-metadata.xml,Author / Originator,/dryad:DryadDataPackage/dcterms:creator,"Jarman, Simon N."
00763-metadata.xml,Author / Originator,/dryad:DryadDataPackage/dcterms:creator,"Goldsworthy, Simon D."
00763-metadata.xml,Resource Type,/dryad:DryadDataPackage/dcterms:type,"package"
00763-metadata.xml,Spatial Extent,/dryad:DryadDataPackage/dcterms:spatial,"Lilliput Island"
00763-metadata.xml,Spatial Extent,/dryad:DryadDataPackage/dcterms:spatial,"Nuyt’s Archipelago"
00763-metadata.xml,Spatial Extent,/dryad:DryadDataPackage/dcterms:spatial,"South Australia"
00763-metadata.xml,Spatial Extent,/dryad:DryadDataPackage/dcterms:spatial,"32°26'4.44'S"
00763-metadata.xml,Spatial Extent,/dryad:DryadDataPackage/dcterms:spatial,"133°41'34.79'E"
00763-metadata.xml,Spatial Extent,/dryad:DryadDataPackage/dcterms:spatial,"Kangaroo Island"
00763-metadata.xml,Spatial Extent,/dryad:DryadDataPackage/dcterms:spatial,"35º 59' 49'' S"
00763-metadata.xml,Spatial Extent,/dryad:DryadDataPackage/dcterms:spatial,"137º 18' 112 21'' E"
00763-metadata.xml,Keyword,/dryad:DryadDataPackage/dcterms:subject,"Diet Analysis"
00763-metadata.xml,Keyword,/dryad:DryadDataPackage/dcterms:subject,"Foodwebs"
00763-metadata.xml,Keyword,/dryad:DryadDataPackage/dcterms:subject,"Mammals"
00763-metadata.xml,Keyword,/dryad:DryadDataPackage/dcterms:subject,"Predator Prey Interactions"
00763-metadata.xml,Taxonomic Extent,/dryad:DryadDataPackage/dwc:scientificName,"Neophoca cinerea"
00763-metadata.xml,Embargo Date,/dryad:DryadDataPackage/dcterms:available,"2014-03-21T20:36:29Z"
00764-metadata.xml,Resource Title,/dryad:DryadDataFile/dcterms:title,"dosstuff"
00764-metadata.xml,Resource Creation/Revision Date,/dryad:DryadDataFile/dcterms:dateSubmitted,"2014-05-20T18:59:17Z"
00764-metadata.xml,Author,/dryad:DryadDataFile/dcterms:creator,"Mitteldorf, Joshua"
00764-metadata.xml,Author,/dryad:DryadDataFile/dcterms:creator,"Martins, André C. R."
00764-metadata.xml,Publication Date,/dryad:DryadDataFile/dcterms:available,"2014-08-08T15:20:02Z"
00764-metadata.xml,Resource Creation Date,/dryad:DryadDataFile/dcterms:dateSubmitted,"2014-05-20T18:59:17Z"
00764-metadata.xml,Resource Identifier,/dryad:DryadDataFile/dcterms:identifier,"http://dx.doi.org/10.5061/dryad.9898r/2"
00764-metadata.xml,Related Resource Identifier,/dryad:DryadDataFile/dcterms:isPartOf,"http://dx.doi.org/10.5061/dryad.9898r"
00764-metadata.xml,Parent Identifier,/dryad:DryadDataFile/dcterms:isPartOf,"http://dx.doi.org/10.5061/dryad.9898r"
00764-metadata.xml,Lineage Statement,/dryad:DryadDataFile/dcterms:provenance,"Made available in DSpace on 2014-05-20T18:59:17Z (GMT). No. of bitstreams: 1 dosstuff.pas: 5964 bytes, checksum: e70e2853c44038feab2d925de0367408 (MD5)"
00764-metadata.xml,Author / Originator,/dryad:DryadDataFile/dcterms:creator,"Mitteldorf, Joshua"
00764-metadata.xml,Author / Originator,/dryad:DryadDataFile/dcterms:creator,"Martins, André C. R."
00764-metadata.xml,Rights,/dryad:DryadDataFile/dcterms:rights,"http://creativecommons.org/publicdomain/zero/1.0/"
00764-metadata.xml,Resource Type,/dryad:DryadDataFile/dcterms:type,"file"
00764-metadata.xml,Resource Lineage,/dryad:DryadDataFile/dcterms:provenance,"Made available in DSpace on 2014-05-20T18:59:17Z (GMT). No. of bitstreams: 1 dosstuff.pas: 5964 bytes, checksum: e70e2853c44038feab2d925de0367408 (MD5)"
00764-metadata.xml,Keyword,/dryad:DryadDataFile/dcterms:subject,"Adaptation"
00764-metadata.xml,Keyword,/dryad:DryadDataFile/dcterms:subject,"Modeling: individual based"
00764-metadata.xml,Keyword,/dryad:DryadDataFile/dcterms:subject,"Modeling: population ecology"
00764-metadata.xml,Keyword,/dryad:DryadDataFile/dcterms:subject,"Senescence"
00764-metadata.xml,Keyword,/dryad:DryadDataFile/dcterms:subject,"Evolvability"
00764-metadata.xml,Embargo Date,/dryad:DryadDataFile/dcterms:available,"2014-08-08T15:20:02Z"
00765-metadata.xml,Resource Title,/dryad:DryadDataFile/dcterms:title,"payne_database_S4"
00765-metadata.xml,Resource Creation/Revision Date,/dryad:DryadDataFile/dcterms:dateSubmitted,"2012-02-29T21:04:46Z"
00765-metadata.xml,Author,/dryad:DryadDataFile/dcterms:creator,"Payne, Jonathan L."
00765-metadata.xml,Author,/dryad:DryadDataFile/dcterms:creator,"Groves, John R."
00765-metadata.xml,Author,/dryad:DryadDataFile/dcterms:creator,"Jost, Adam B."
00765-metadata.xml,Author,/dryad:DryadDataFile/dcterms:creator,"Nguyen, Thienan"
00765-metadata.xml,Author,/dryad:DryadDataFile/dcterms:creator,"Moffitt, Sarah E."
00765-metadata.xml,Author,/dryad:DryadDataFile/dcterms:creator,"Hill, Tessa M."
00765-metadata.xml,Author,/dryad:DryadDataFile/dcterms:creator,"Skotheim, Jan M."
00765-metadata.xml,Publication Date,/dryad:DryadDataFile/dcterms:available,"2012-03-28T15:09:16Z"
00765-metadata.xml,Resource Creation Date,/dryad:DryadDataFile/dcterms:dateSubmitted,"2012-02-29T21:04:46Z"
00765-metadata.xml,Resource Identifier,/dryad:DryadDataFile/dcterms:identifier,"http://dx.doi.org/10.5061/dryad.d37p59vg/4"
00765-metadata.xml,Related Resource Identifier,/dryad:DryadDataFile/dcterms:isPartOf,"http://dx.doi.org/10.5061/dryad.d37p59vg"
00765-metadata.xml,Parent Identifier,/dryad:DryadDataFile/dcterms:isPartOf,"http://dx.doi.org/10.5061/dryad.d37p59vg"
00765-metadata.xml,Lineage Statement,/dryad:DryadDataFile/dcterms:provenance,"Made available in DSpace on 2012-02-29T21:04:46Z (GMT). No. of bitstreams: 2 README.txt: 2471 bytes, checksum: 8e15cc96a98545f0d86c108889445e11 (MD5) payne_database_S4.txt: 32372 bytes, checksum: 10895b95b47294817274f1bcffb658a8 (MD5)"
00765-metadata.xml,Author / Originator,/dryad:DryadDataFile/dcterms:creator,"Payne, Jonathan L."
00765-metadata.xml,Author / Originator,/dryad:DryadDataFile/dcterms:creator,"Groves, John R."
00765-metadata.xml,Author / Originator,/dryad:DryadDataFile/dcterms:creator,"Jost, Adam B."
00765-metadata.xml,Author / Originator,/dryad:DryadDataFile/dcterms:creator,"Nguyen, Thienan"
00765-metadata.xml,Author / Originator,/dryad:DryadDataFile/dcterms:creator,"Moffitt, Sarah E."
00765-metadata.xml,Author / Originator,/dryad:DryadDataFile/dcterms:creator,"Hill, Tessa M."
00765-metadata.xml,Author / Originator,/dryad:DryadDataFile/dcterms:creator,"Skotheim, Jan M."
00765-metadata.xml,Rights,/dryad:DryadDataFile/dcterms:rights,"http://creativecommons.org/publicdomain/zero/1.0/"
00765-metadata.xml,Resource Type,/dryad:DryadDataFile/dcterms:type,"file"
00765-metadata.xml,Temporal Extent,/dryad:DryadDataFile/dcterms:temporal,"Paleozoic"
00765-metadata.xml,Temporal Extent,/dryad:DryadDataFile/dcterms:temporal,"Holocene"
00765-metadata.xml,Temporal Extent,/dryad:DryadDataFile/dcterms:temporal,"Devonian"
00765-metadata.xml,Temporal Extent,/dryad:DryadDataFile/dcterms:temporal,"Carboniferous"
00765-metadata.xml,Temporal Extent,/dryad:DryadDataFile/dcterms:temporal,"Mississippian"
00765-metadata.xml,Temporal Extent,/dryad:DryadDataFile/dcterms:temporal,"Pennsylvanian"
00765-metadata.xml,Temporal Extent,/dryad:DryadDataFile/dcterms:temporal,"Permian"
00765-metadata.xml,Resource Lineage,/dryad:DryadDataFile/dcterms:provenance,"Made available in DSpace on 2012-02-29T21:04:46Z (GMT). No. of bitstreams: 2 README.txt: 2471 bytes, checksum: 8e15cc96a98545f0d86c108889445e11 (MD5) payne_database_S4.txt: 32372 bytes, checksum: 10895b95b47294817274f1bcffb658a8 (MD5)"
00765-metadata.xml,Spatial Extent,/dryad:DryadDataFile/dcterms:spatial,"Global"
00765-metadata.xml,Spatial Extent,/dryad:DryadDataFile/dcterms:spatial,"Sahul Shelf"
00765-metadata.xml,Spatial Extent,/dryad:DryadDataFile/dcterms:spatial,"Santa Barbara Basin"
00765-metadata.xml,Spatial Extent,/dryad:DryadDataFile/dcterms:spatial,"North America"
00765-metadata.xml,Keyword,/dryad:DryadDataFile/dcterms:subject,"Fossils"
00765-metadata.xml,Keyword,/dryad:DryadDataFile/dcterms:subject,"Macroevolution"
00765-metadata.xml,Keyword,/dryad:DryadDataFile/dcterms:subject,"Morphological Evolution"
00765-metadata.xml,Keyword,/dryad:DryadDataFile/dcterms:subject,"Paleobiology"
00765-metadata.xml,Keyword,/dryad:DryadDataFile/dcterms:subject,"Physiology"
00765-metadata.xml,Taxonomic Extent,/dryad:DryadDataFile/dwc:scientificName,"Foraminifera"
00765-metadata.xml,Taxonomic Extent,/dryad:DryadDataFile/dwc:scientificName,"Fusulinida"
00765-metadata.xml,Taxonomic Extent,/dryad:DryadDataFile/dwc:scientificName,"Fusulinoidea"
00765-metadata.xml,Embargo Date,/dryad:DryadDataFile/dcterms:available,"2012-03-28T15:09:16Z"
00766-metadata.xml,Resource Title,/dryad:DryadDataFile/dcterms:title,"AFLP data matrix of Eichhornia crassipes"
00766-metadata.xml,Resource Creation/Revision Date,/dryad:DryadDataFile/dcterms:dateSubmitted,"2010-03-16T20:07:03Z"
00766-metadata.xml,Abstract,/dryad:DryadDataFile/dcterms:description,"AFLP data matrix of 49 water hyacinth (Eichhornia crassipes) populations from its native and introduced ranges. If you have any problem with the data, please contact zhang@ips.unibe.ch."
00766-metadata.xml,Author,/dryad:DryadDataFile/dcterms:creator,"Zhang, Yuan-Ye"
00766-metadata.xml,Author,/dryad:DryadDataFile/dcterms:creator,"Zhang, Da-Yong"
00766-metadata.xml,Author,/dryad:DryadDataFile/dcterms:creator,"Barrett, Spencer C.H."
00766-metadata.xml,Publication Date,/dryad:DryadDataFile/dcterms:available,"2010-03-16T20:07:03Z"
00766-metadata.xml,Resource Creation Date,/dryad:DryadDataFile/dcterms:dateSubmitted,"2010-03-16T20:07:03Z"
