Record,XPath,Content
02009-metadata.xml,/metadata/dataqual/lineage/procstep/proccont/cntinfo/cntvoice,"575-835-5634"
02009-metadata.xml,/metadata/dataqual/lineage/procstep/proccont/cntinfo/cntemail,"jdgomez@nmt.edu"
02009-metadata.xml,/metadata/dataqual/lineage/procstep/procdesc,"Data extracted and reformatted from the original Matlab file."
02009-metadata.xml,/metadata/dataqual/lineage/procstep/procdate,"20131201"
02009-metadata.xml,/metadata/dataqual/lineage/procstep/proccont/cntinfo/cntorgp/cntorg,"Earth Data Analysis Center"
02009-metadata.xml,/metadata/dataqual/lineage/procstep/proccont/cntinfo/cntpos,"Clearinghouse Manager"
02009-metadata.xml,/metadata/dataqual/lineage/procstep/proccont/cntinfo/cntaddr/addrtype,"mailing address"
02009-metadata.xml,/metadata/dataqual/lineage/procstep/proccont/cntinfo/cntaddr/address,"MSC01 1110"
02009-metadata.xml,/metadata/dataqual/lineage/procstep/proccont/cntinfo/cntaddr/address,"1 University of New Mexico"
02009-metadata.xml,/metadata/dataqual/lineage/procstep/proccont/cntinfo/cntaddr/city,"Albuquerque"
02009-metadata.xml,/metadata/dataqual/lineage/procstep/proccont/cntinfo/cntaddr/state,"NM"
02009-metadata.xml,/metadata/dataqual/lineage/procstep/proccont/cntinfo/cntaddr/postal,"87131-0001"
02009-metadata.xml,/metadata/dataqual/lineage/procstep/proccont/cntinfo/cntaddr/country,"USA"
02009-metadata.xml,/metadata/dataqual/lineage/procstep/proccont/cntinfo/cntvoice,"505-277-3622 ext. 230"
02009-metadata.xml,/metadata/dataqual/lineage/procstep/proccont/cntinfo/cntfax,"505-277-3614"
02009-metadata.xml,/metadata/dataqual/lineage/procstep/proccont/cntinfo/cntemail,"clearinghouse@edac.unm.edu"
02009-metadata.xml,/metadata/spdoinfo/indspref,"Valles Caldera"
02009-metadata.xml,/metadata/spdoinfo/direct,"Vector"
02009-metadata.xml,/metadata/spdoinfo/ptvctinf/sdtsterm/sdtstype,"Point"
02009-metadata.xml,/metadata/spdoinfo/ptvctinf/sdtsterm/ptvctcnt,"58736"
02009-metadata.xml,/metadata/spref/horizsys/geograph/latres,"0.00000001"
02009-metadata.xml,/metadata/spref/horizsys/geograph/longres,"0.00000001"
02009-metadata.xml,/metadata/spref/horizsys/geograph/geogunit,"Decimal degrees"
02009-metadata.xml,/metadata/spref/horizsys/geodetic/horizdn,"D_WGS_1984"
02009-metadata.xml,/metadata/spref/horizsys/geodetic/ellips,"WGS_1984"
02009-metadata.xml,/metadata/spref/horizsys/geodetic/semiaxis,"6378137.000000"
02009-metadata.xml,/metadata/spref/horizsys/geodetic/denflat,"298.257224"
02009-metadata.xml,/metadata/eainfo/detailed/enttyp/enttypl,"NMT Wells - Well Data"
02009-metadata.xml,/metadata/eainfo/detailed/enttyp/enttypd,"Water Well data collection"
02009-metadata.xml,/metadata/eainfo/detailed/enttyp/enttypds,"EDAC"
02009-metadata.xml,/metadata/eainfo/detailed/attr/attrlabl,"id"
02009-metadata.xml,/metadata/eainfo/detailed/attr/attrdef,"Site ID"
02009-metadata.xml,/metadata/eainfo/detailed/attr/attrdefs,"Jesus Gomez"
02009-metadata.xml,/metadata/eainfo/detailed/attr/attrdomv/udom,"Site ID"
02009-metadata.xml,/metadata/eainfo/detailed/attr/attrlabl,"timestamp"
02009-metadata.xml,/metadata/eainfo/detailed/attr/attrdef,"Datetime"
02009-metadata.xml,/metadata/eainfo/detailed/attr/attrdefs,"Jesus Gomez"
02009-metadata.xml,/metadata/eainfo/detailed/attr/attrdomv/udom,"Datetime"
02009-metadata.xml,/metadata/eainfo/detailed/attr/attrlabl,"time"
02009-metadata.xml,/metadata/eainfo/detailed/attr/attrdef,"time"
02009-metadata.xml,/metadata/eainfo/detailed/attr/attrdefs,"Jesus Gomez"
02009-metadata.xml,/metadata/eainfo/detailed/attr/attrdomv/udom,"Datetime in Matlab format"
02009-metadata.xml,/metadata/eainfo/detailed/attr/attrlabl,"wt"
02009-metadata.xml,/metadata/eainfo/detailed/attr/attrdef,"Water Table (masl)"
02009-metadata.xml,/metadata/eainfo/detailed/attr/attrdefs,"Jesus Gomez"
02009-metadata.xml,/metadata/eainfo/detailed/attr/attrdomv/rdom/rdommin,"Unknown"
02009-metadata.xml,/metadata/eainfo/detailed/attr/attrdomv/rdom/rdommax,"Unknown"
02009-metadata.xml,/metadata/eainfo/detailed/attr/attrdomv/rdom/attrunit,"meter"
02009-metadata.xml,/metadata/eainfo/detailed/attr/attrlabl,"temp"
02009-metadata.xml,/metadata/eainfo/detailed/attr/attrdef,"Temperature"
02009-metadata.xml,/metadata/eainfo/detailed/attr/attrdefs,"Jesus Gomez"
02009-metadata.xml,/metadata/eainfo/detailed/attr/attrdomv/rdom/rdommin,"Unknown"
02009-metadata.xml,/metadata/eainfo/detailed/attr/attrdomv/rdom/rdommax,"Unknown"
02009-metadata.xml,/metadata/eainfo/detailed/attr/attrdomv/rdom/attrunit,"Celsius"
02009-metadata.xml,/metadata/eainfo/detailed/attr/attrlabl,"ec"
02009-metadata.xml,/metadata/eainfo/detailed/attr/attrdef,"Electric Conductivity"
02009-metadata.xml,/metadata/eainfo/detailed/attr/attrdefs,"Jesus Gomez"
02009-metadata.xml,/metadata/eainfo/detailed/attr/attrdomv/rdom/rdommin,"Unknown"
02009-metadata.xml,/metadata/eainfo/detailed/attr/attrdomv/rdom/rdommax,"Unknown"
02009-metadata.xml,/metadata/eainfo/detailed/attr/attrdomv/rdom/attrunit,"uS/cm"
02009-metadata.xml,/metadata/distinfo/distrib/cntinfo/cntorgp/cntorg,"Earth Data Analysis Center"
02009-metadata.xml,/metadata/distinfo/distrib/cntinfo/cntpos,"Clearinghouse Manager"
02009-metadata.xml,/metadata/distinfo/distrib/cntinfo/cntaddr/addrtype,"mailing and physical address"
02009-metadata.xml,/metadata/distinfo/distrib/cntinfo/cntaddr/address,"MSC01 1110"
02009-metadata.xml,/metadata/distinfo/distrib/cntinfo/cntaddr/address,"1 University of New Mexico"
02009-metadata.xml,/metadata/distinfo/distrib/cntinfo/cntaddr/city,"Albuquerque"
02009-metadata.xml,/metadata/distinfo/distrib/cntinfo/cntaddr/state,"NM"
02009-metadata.xml,/metadata/distinfo/distrib/cntinfo/cntaddr/postal,"87131-0001"
02009-metadata.xml,/metadata/distinfo/distrib/cntinfo/cntaddr/country,"USA"
02009-metadata.xml,/metadata/distinfo/distrib/cntinfo/cntvoice,"505-277-3622 ext. 230"
02009-metadata.xml,/metadata/distinfo/distrib/cntinfo/cntfax,"505-277-3614"
02009-metadata.xml,/metadata/distinfo/distrib/cntinfo/cntemail,"clearinghouse@edac.unm.edu"
02009-metadata.xml,/metadata/distinfo/distrib/cntinfo/hours,"0800 - 1700 MT, M-F -7 hours GMT"
02009-metadata.xml,/metadata/distinfo/resdesc,"Downloadable Data"
02009-metadata.xml,/metadata/distinfo/distliab,"The material on this site is made available as a public service. Maps and data are to be used for reference purposes only and the Earth Data Analysis Center (EDAC), DataONE and The University of New Mexico are not responsible for any inaccuracies herein contained. No responsibility is assumed for damages or other liabilities due to the accuracy, availability, use or misuse of the information herein provided. Unless otherwise indicated in the documentation (metadata) for individual data sets, information on this site is public domain and may be copied without permission; citation of the source is appreciated."
02009-metadata.xml,/metadata/distinfo/stdorder/digform/digtinfo/formname,"ZIP"
02009-metadata.xml,/metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer/networka/networkr,"https://gstore.unm.edu/dataone/v1/object/21f54dd9-b469-4e47-a5ea-30042139c7de"
02009-metadata.xml,/metadata/distinfo/stdorder/digform/digtopt/onlinopt/accinstr,"Download from DataONE at http://www.dataone.org."
02009-metadata.xml,/metadata/distinfo/stdorder/fees,"None. The files are available to download from DataONE (http://www.dataone.org)."
02009-metadata.xml,/metadata/distinfo/stdorder/ordering,"Contact Earth Data Analysis Center at clearinghouse@edac.unm.edu"
02009-metadata.xml,/metadata/distinfo/custom,"Contact Earth Data Analysis Center at clearinghouse@edac.unm.edu"
02009-metadata.xml,/metadata/distinfo/techpreq,"Adequate computer capability is the only technical prerequisite for viewing data in digital form."
02009-metadata.xml,/metadata/metainfo/metd,"20140325"
02009-metadata.xml,/metadata/metainfo/metc/cntinfo/cntorgp/cntorg,"Earth Data Analysis Center"
02009-metadata.xml,/metadata/metainfo/metc/cntinfo/cntpos,"Clearinghouse Manager"
02009-metadata.xml,/metadata/metainfo/metc/cntinfo/cntaddr/addrtype,"mailing and physical address"
02009-metadata.xml,/metadata/metainfo/metc/cntinfo/cntaddr/address,"MSC01 1110"
02009-metadata.xml,/metadata/metainfo/metc/cntinfo/cntaddr/address,"1 University of New Mexico"
02009-metadata.xml,/metadata/metainfo/metc/cntinfo/cntaddr/city,"Albuquerque"
02009-metadata.xml,/metadata/metainfo/metc/cntinfo/cntaddr/state,"NM"
02009-metadata.xml,/metadata/metainfo/metc/cntinfo/cntaddr/postal,"87131-0001"
02009-metadata.xml,/metadata/metainfo/metc/cntinfo/cntaddr/country,"USA"
02009-metadata.xml,/metadata/metainfo/metc/cntinfo/cntvoice,"505-277-3622 ext. 230"
02009-metadata.xml,/metadata/metainfo/metc/cntinfo/cntfax,"505-277-3614"
02009-metadata.xml,/metadata/metainfo/metc/cntinfo/cntemail,"clearinghouse@edac.unm.edu"
02009-metadata.xml,/metadata/metainfo/metc/cntinfo/hours,"0800 - 1700 MT, M-F -7 hours GMT"
02009-metadata.xml,/metadata/metainfo/metstdn,"FGDC Content Standards for Digital Geospatial Metadata"
02009-metadata.xml,/metadata/metainfo/metstdv,"FGDC-STD-001-1998"
02009-metadata.xml,/metadata/metainfo/mettc,"local time"
02010-metadata.xml,/metadata/@xsi:noNamespaceSchemaLocation,"http://www.fgdc.gov/metadata/fgdc-std-001-1998.xsd"
02010-metadata.xml,/metadata/idinfo/citation/citeinfo/origin,"New Mexico Tech"
02010-metadata.xml,/metadata/idinfo/citation/citeinfo/pubdate,"20140123"
02010-metadata.xml,/metadata/idinfo/citation/citeinfo/title,"NMT Rio Hondo Geochemistry, Chloride (May 30, 2012 - Jun 02, 2012) a"
02010-metadata.xml,/metadata/idinfo/citation/citeinfo/geoform,"document"
02010-metadata.xml,/metadata/idinfo/citation/citeinfo/onlink,"http://nmepscor.org/dataportal"
02010-metadata.xml,/metadata/idinfo/citation/citeinfo/onlink,"https://gstore.unm.edu/dataone/v1/object/6a979bbc-5368-4fff-978b-48757cc0ee2f"
02010-metadata.xml,/metadata/idinfo/descript/abstract,"With growing concerns about declining snowpack, warmer temperatures, and land use changes, it is becoming increasingly important to determine the sources that contribute to surface water. In western states, such as New Mexico, most of the surface water is derived from mountainous watersheds. However, the interaction between the groundwater and the surface water within these mountain systems is poorly understood. Geochemical data collected from a mesoscale (~200 km2) watershed in northern New Mexico indicate there may be significant groundwater contributions to the surface water that have largely been ignored in previous studies. Stable isotopic analysis of δ18O and δ2H and Piper diagrams for surface water, groundwater, and spring water are not geochemically distinct. Surface water solute concentrations for most constituents increase as a function of the drainage area while the stable isotopic signature remains constant, suggesting that the water is sourced from similar areas but has undergone differing degrees of geochemical evolution along different flow paths. Plots of SiO2 vs Ca2+, Na+, Mg2+, and K+ show evidence of spatial evolution of groundwater with solute concentrations from the headwaters to the watershed outlet. We hypothesize that the increasing solute concentrations in the surface water are controlled by inputs from deep, more geochemically evolved groundwater. This is similar to what Frisbee et al. (2011) saw in the Saguache Watershed, though our watershed is significantly smaller and has a different geological setting. Due to the chemical kinetics involved, this more geochemically evolved groundwater would require longer residence time along a given flow path to achieve the observed chemical compositions. Significant contributions of old groundwater to surface water could result in the surface water system having increased buffering capacity against climate change. This deep groundwater component in watersheds has largely been unexplored. Our research provides support for our hypothesis and indicates that deep groundwater contributions to surface water may occur at even smaller scales than previously published."
02010-metadata.xml,/metadata/idinfo/descript/purpose,"Characterizing the geochemical and isotopic composition of waters within the Rio Hondo Watershed"
02010-metadata.xml,/metadata/idinfo/descript/supplinf,"This document is made available through New Mexico's Experimental Program to Stimulate Competitive Research (NM EPSCoR) data portal. The portal provides access to data generated by and of use to the EPSCoR community including researchers, educators, and policy leaders, as well as the general public."
02010-metadata.xml,/metadata/idinfo/timeperd/timeinfo/rngdates/begdate,"20120530"
02010-metadata.xml,/metadata/idinfo/timeperd/timeinfo/rngdates/begtime,"000000"
02010-metadata.xml,/metadata/idinfo/timeperd/timeinfo/rngdates/enddate,"20120602"
02010-metadata.xml,/metadata/idinfo/timeperd/current,"Ground condition"
02010-metadata.xml,/metadata/idinfo/status/progress,"In work"
02010-metadata.xml,/metadata/idinfo/status/update,"As needed"
02010-metadata.xml,/metadata/idinfo/spdom/bounding/westbc,"-105.84993"
02010-metadata.xml,/metadata/idinfo/spdom/bounding/eastbc,"-104.3995"
02010-metadata.xml,/metadata/idinfo/spdom/bounding/northbc,"33.64792"
02010-metadata.xml,/metadata/idinfo/spdom/bounding/southbc,"33.16255"
02010-metadata.xml,/metadata/idinfo/keywords/theme/themekt,"ISO 19115 Topic Categories"
02010-metadata.xml,/metadata/idinfo/keywords/theme/themekey,"geoscientificInformation"
02010-metadata.xml,/metadata/idinfo/keywords/theme/themekt,"NMT"
02010-metadata.xml,/metadata/idinfo/keywords/theme/themekey,"EPSCoR 3"
02010-metadata.xml,/metadata/idinfo/keywords/theme/themekey,"Gus Tolley"
02010-metadata.xml,/metadata/idinfo/keywords/theme/themekey,"Geochemistry"
02010-metadata.xml,/metadata/idinfo/keywords/theme/themekey,"Groundwater"
02010-metadata.xml,/metadata/idinfo/keywords/theme/themekey,"Water quality"
02010-metadata.xml,/metadata/idinfo/keywords/place/placekt,"GNIS"
02010-metadata.xml,/metadata/idinfo/keywords/place/placekey,"Rio Hondo"
02010-metadata.xml,/metadata/idinfo/keywords/place/placekey,"New Mexico"
02010-metadata.xml,/metadata/idinfo/accconst,"None"
02010-metadata.xml,/metadata/idinfo/useconst,"None"
02010-metadata.xml,/metadata/idinfo/ptcontac/cntinfo/cntorgp/cntorg,"New Mexico Tech"
02010-metadata.xml,/metadata/idinfo/ptcontac/cntinfo/cntorgp/cntper,"John Wilson"
02010-metadata.xml,/metadata/idinfo/ptcontac/cntinfo/cntaddr/addrtype,"mailing and physical address"
02010-metadata.xml,/metadata/idinfo/ptcontac/cntinfo/cntaddr/address,"801 Leroy Place"
02010-metadata.xml,/metadata/idinfo/ptcontac/cntinfo/cntaddr/address,"Department of Earth and Environmental Science"
02010-metadata.xml,/metadata/idinfo/ptcontac/cntinfo/cntaddr/city,"Socorro"
02010-metadata.xml,/metadata/idinfo/ptcontac/cntinfo/cntaddr/state,"NM"
02010-metadata.xml,/metadata/idinfo/ptcontac/cntinfo/cntaddr/postal,"87801"
02010-metadata.xml,/metadata/idinfo/ptcontac/cntinfo/cntaddr/country,"USA"
02010-metadata.xml,/metadata/idinfo/ptcontac/cntinfo/cntvoice,"575.835.5634"
02010-metadata.xml,/metadata/idinfo/ptcontac/cntinfo/cntemail,"jwilson@nmt.edu"
02010-metadata.xml,/metadata/spdoinfo/indspref,"Rio Hondo"
02010-metadata.xml,/metadata/distinfo/distrib/cntinfo/cntorgp/cntorg,"Earth Data Analysis Center"
02010-metadata.xml,/metadata/distinfo/distrib/cntinfo/cntpos,"Clearinghouse Manager"
02010-metadata.xml,/metadata/distinfo/distrib/cntinfo/cntaddr/addrtype,"mailing and physical address"
02010-metadata.xml,/metadata/distinfo/distrib/cntinfo/cntaddr/address,"MSC01 1110"
02010-metadata.xml,/metadata/distinfo/distrib/cntinfo/cntaddr/address,"1 University of New Mexico"
02010-metadata.xml,/metadata/distinfo/distrib/cntinfo/cntaddr/city,"Albuquerque"
02010-metadata.xml,/metadata/distinfo/distrib/cntinfo/cntaddr/state,"NM"
02010-metadata.xml,/metadata/distinfo/distrib/cntinfo/cntaddr/postal,"87131-0001"
02010-metadata.xml,/metadata/distinfo/distrib/cntinfo/cntaddr/country,"USA"
02010-metadata.xml,/metadata/distinfo/distrib/cntinfo/cntvoice,"505-277-3622 ext. 230"
02010-metadata.xml,/metadata/distinfo/distrib/cntinfo/cntfax,"505-277-3614"
02010-metadata.xml,/metadata/distinfo/distrib/cntinfo/cntemail,"clearinghouse@edac.unm.edu"
02010-metadata.xml,/metadata/distinfo/distrib/cntinfo/hours,"0800 - 1700 MT, M-F -7 hours GMT"
02010-metadata.xml,/metadata/distinfo/resdesc,"Downloadable Data"
02010-metadata.xml,/metadata/distinfo/distliab,"The material on this site is made available as a public service. Maps and data are to be used for reference purposes only and the Earth Data Analysis Center (EDAC), DataONE and The University of New Mexico are not responsible for any inaccuracies herein contained. No responsibility is assumed for damages or other liabilities due to the accuracy, availability, use or misuse of the information herein provided. Unless otherwise indicated in the documentation (metadata) for individual data sets, information on this site is public domain and may be copied without permission; citation of the source is appreciated."
02010-metadata.xml,/metadata/distinfo/stdorder/digform/digtinfo/formname,"ZIP"
02010-metadata.xml,/metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer/networka/networkr,"https://gstore.unm.edu/dataone/v1/object/6a979bbc-5368-4fff-978b-48757cc0ee2f"
02010-metadata.xml,/metadata/distinfo/stdorder/digform/digtopt/onlinopt/accinstr,"Download from DataONE at http://www.dataone.org."
02010-metadata.xml,/metadata/distinfo/stdorder/fees,"None. The files are available to download from DataONE (http://www.dataone.org)."
02010-metadata.xml,/metadata/distinfo/stdorder/ordering,"Contact Earth Data Analysis Center at clearinghouse@edac.unm.edu"
02010-metadata.xml,/metadata/distinfo/custom,"Contact Earth Data Analysis Center at clearinghouse@edac.unm.edu"
02010-metadata.xml,/metadata/distinfo/techpreq,"Adequate computer capability is the only technical prerequisite for viewing data in digital form."
02010-metadata.xml,/metadata/metainfo/metd,"20140325"
02010-metadata.xml,/metadata/metainfo/metc/cntinfo/cntorgp/cntorg,"Earth Data Analysis Center"
02010-metadata.xml,/metadata/metainfo/metc/cntinfo/cntpos,"Clearinghouse Manager"
02010-metadata.xml,/metadata/metainfo/metc/cntinfo/cntaddr/addrtype,"mailing and physical address"
02010-metadata.xml,/metadata/metainfo/metc/cntinfo/cntaddr/address,"MSC01 1110"
02010-metadata.xml,/metadata/metainfo/metc/cntinfo/cntaddr/address,"1 University of New Mexico"
02010-metadata.xml,/metadata/metainfo/metc/cntinfo/cntaddr/city,"Albuquerque"
02010-metadata.xml,/metadata/metainfo/metc/cntinfo/cntaddr/state,"NM"
02010-metadata.xml,/metadata/metainfo/metc/cntinfo/cntaddr/postal,"87131-0001"
02010-metadata.xml,/metadata/metainfo/metc/cntinfo/cntaddr/country,"USA"
02010-metadata.xml,/metadata/metainfo/metc/cntinfo/cntvoice,"505-277-3622 ext. 230"
02010-metadata.xml,/metadata/metainfo/metc/cntinfo/cntfax,"505-277-3614"
02010-metadata.xml,/metadata/metainfo/metc/cntinfo/cntemail,"clearinghouse@edac.unm.edu"
02010-metadata.xml,/metadata/metainfo/metc/cntinfo/hours,"0800 - 1700 MT, M-F -7 hours GMT"
02010-metadata.xml,/metadata/metainfo/metstdn,"FGDC Content Standards for Digital Geospatial Metadata"
02010-metadata.xml,/metadata/metainfo/metstdv,"FGDC-STD-001-1998"
02010-metadata.xml,/metadata/metainfo/mettc,"local time"
02011-metadata.xml,/metadata/@xsi:noNamespaceSchemaLocation,"http://www.fgdc.gov/metadata/fgdc-std-001-1998.xsd"
02011-metadata.xml,/metadata/idinfo/citation/citeinfo/origin,"John Wilson"
02011-metadata.xml,/metadata/idinfo/citation/citeinfo/pubdate,"20140116"
02011-metadata.xml,/metadata/idinfo/citation/citeinfo/title,"NMT Valles Caldera Groundwater Data, Site 17 (Sep 11, 2010 - Nov 19, 2011)"
02011-metadata.xml,/metadata/idinfo/citation/citeinfo/geoform,"vector digital data"
02011-metadata.xml,/metadata/idinfo/citation/citeinfo/onlink,"http://nmepscor.org/dataportal"
02011-metadata.xml,/metadata/idinfo/citation/citeinfo/onlink,"https://gstore.unm.edu/dataone/v1/object/899241f6-4b7a-4b8e-8b63-b64882676631"
02011-metadata.xml,/metadata/idinfo/descript/abstract,"With growing concerns about declining snowpack, warmer temperatures, and land use changes, it is becoming increasingly important to determine the sources that contribute to surface water. In western states, such as New Mexico, most of the surface water is derived from mountainous watersheds. However, the interaction between the groundwater and the surface water within these mountain systems is poorly understood."
02011-metadata.xml,/metadata/idinfo/descript/purpose,"Water well data collection information."
02011-metadata.xml,/metadata/idinfo/descript/supplinf,"Funding Source is NM EPSCOR. Principal Investigator is John Wilson at New Mexico Tech. The main researcher for this project is Jesus Gomez at New Mexico Tech. This file is made available through New Mexico's Experimental Program to Stimulate Competitive Research (NM EPSCoR) data portal. The portal provides access to data generated by and of use to the EPSCoR community including researchers, educators, and policy leaders, as well as the general public."
02011-metadata.xml,/metadata/idinfo/timeperd/timeinfo/rngdates/begdate,"20100911"
02011-metadata.xml,/metadata/idinfo/timeperd/timeinfo/rngdates/begtime,"000000"
02011-metadata.xml,/metadata/idinfo/timeperd/timeinfo/rngdates/enddate,"20111119"
02011-metadata.xml,/metadata/idinfo/timeperd/current,"Ground condition"
02011-metadata.xml,/metadata/idinfo/status/progress,"Complete"
02011-metadata.xml,/metadata/idinfo/status/update,"As needed"
02011-metadata.xml,/metadata/idinfo/spdom/bounding/westbc,"-106.501101"
02011-metadata.xml,/metadata/idinfo/spdom/bounding/eastbc,"-106.501101"
02011-metadata.xml,/metadata/idinfo/spdom/bounding/northbc,"35.841449"
02011-metadata.xml,/metadata/idinfo/spdom/bounding/southbc,"35.841449"
02011-metadata.xml,/metadata/idinfo/keywords/theme/themekt,"ISO 19115 Topic Categories"
02011-metadata.xml,/metadata/idinfo/keywords/theme/themekey,"inlandWaters"
02011-metadata.xml,/metadata/idinfo/keywords/theme/themekt,"John Wilson"
02011-metadata.xml,/metadata/idinfo/keywords/theme/themekey,"EPSCoR Track 1 R3"
02011-metadata.xml,/metadata/idinfo/keywords/theme/themekey,"Snow-dominated Mountain Watersheds"
