Record,Concept,XPath,Content
02784-metadata.xml,Phone,/metadata/metainfo/metc/cntinfo/cntvoice,"+1-804-769-2495"
02784-metadata.xml,Phone,/metadata/mercury/Contact_Person/Phone,"+39-06-5705-4243 (Phone) +39-06-5705-3152 (Fax)"
02784-metadata.xml,Fax,/metadata/idinfo/ptcontac/cntinfo/cntfax,"6.1.10.8 Contact Electronic Mail: INTERNET &gt; land-and-water@fao.org"
02784-metadata.xml,Fax,/metadata/distinfo/distrib/cntinfo/cntfax,"6.1.10.8 Contact Electronic Mail: INTERNET &gt; land-and-water@fao.org"
02784-metadata.xml,Author,/metadata/idinfo/citation/citeinfo/origin,"Wallingford, H. R."
02784-metadata.xml,Online Resource,/metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer,"http://www.fao.org/ag/agl/aglw/"
02784-metadata.xml,Resource Citation,/metadata/idinfo/citation/citeinfo,"Wallingford, H. R. World River Sediment Yields Database http://daac.ornl.gov/metadata/bluangel_harvest/RGED/QC/basic/hydroclimatology/world_river_sediment_yields.xml http://daac.ornl.gov/metadata/bluangel_harvest/RGED/QC/basic/hydroclimatology/world_river_sediment_yields.xml http://www.fao.org/landandwater/default.stm http://www.fao.org/ag/agl/aglw/sediment/explcat.htm http://www.fao.org/ag/agl/aglw/sediment/sources.htm"
02784-metadata.xml,Resource Identifier,/metadata/mercury/File_ID,"Created 20070925 144103 by 69.19.86.152"
02784-metadata.xml,Southernmost Latitude,/metadata/idinfo/spdom/bounding/southbc,"-90"
02784-metadata.xml,Southernmost Latitude,/metadata/mercury/Site_Information/Southernmost_Latitude,"-90"
02784-metadata.xml,Northernmost Latitude,/metadata/idinfo/spdom/bounding/northbc,"90"
02784-metadata.xml,Northernmost Latitude,/metadata/mercury/Site_Information/Northernmost_Latitude,"90"
02784-metadata.xml,Westernmost Longitude,/metadata/idinfo/spdom/bounding/westbc,"-180"
02784-metadata.xml,Westernmost Longitude,/metadata/mercury/Site_Information/Westernmost_Longitude,"-180"
02784-metadata.xml,Easternmost Longitude,/metadata/idinfo/spdom/bounding/eastbc,"180"
02784-metadata.xml,Easternmost Longitude,/metadata/mercury/Site_Information/Easternmost_Longitude,"180"
02784-metadata.xml,Start Time,/metadata/idinfo/timeperd/timeinfo/rngdates/begdate,"18740101"
02784-metadata.xml,Start Time,/metadata/mercury/begdate,"18740101"
02784-metadata.xml,End Time,/metadata/idinfo/timeperd/timeinfo/rngdates/enddate,"19911231"
02784-metadata.xml,End Time,/metadata/mercury/enddate,"19911231"
02784-metadata.xml,Place Keyword,/metadata/idinfo/keywords/place/placekey,"Global (point)"
02784-metadata.xml,Place Keyword,/metadata/mercury/Site_Information/Site,"Global (point)"
02784-metadata.xml,Place Keyword Vocabulary,/metadata/idinfo/keywords/place/placekt,"Place Keywords"
02784-metadata.xml,Author / Originator,/metadata/idinfo/citation/citeinfo/origin,"Wallingford, H. R."
02784-metadata.xml,Author / Originator,/metadata/mercury/Principal_Investigator/Name,"Wallingford, H. R."
02784-metadata.xml,Originating Organization,/metadata/idinfo/citation/citeinfo/origin,"Wallingford, H. R."
02784-metadata.xml,URL,/metadata/mercury/Documentation_Link/Label,"FAO Land and Water Development Division Home Page"
02784-metadata.xml,URL,/metadata/mercury/Documentation_Link/Label,"Structure and Categories for the World River Sediment Yields Database"
02784-metadata.xml,URL,/metadata/mercury/Documentation_Link/Label,"Information Sources for the World River Sediment Yields Database"
02784-metadata.xml,URL,/metadata/mercury/Documentation_Link/Label,""
02784-metadata.xml,URL,/metadata/mercury/Search_Text_Link/Label,"FAO Land and Water Development Division Home Page"
02784-metadata.xml,URL,/metadata/mercury/Search_Text_Link/Label,"Structure and Categories for the World River Sediment Yields Database"
02784-metadata.xml,URL,/metadata/mercury/Search_Text_Link/Label,"Information Sources for the World River Sediment Yields Database"
02784-metadata.xml,URL,/metadata/mercury/Data_Set_Link/URL,"http://www.fao.org/ag/agl/aglw/sediment/default.asp"
02784-metadata.xml,URL,/metadata/mercury/Data_Set_Link/URL,"http://www.fao.org/ag/agl/aglw/sediment/sediment.xls"
02784-metadata.xml,URL,/metadata/idinfo/citation/citeinfo/onlink,"http://daac.ornl.gov/metadata/bluangel_harvest/RGED/QC/basic/hydroclimatology/world_river_sediment_yields.xml"
02784-metadata.xml,URL,/metadata/idinfo/citation/citeinfo/onlink,"http://www.fao.org/landandwater/default.stm"
02784-metadata.xml,URL,/metadata/idinfo/citation/citeinfo/onlink,"http://www.fao.org/ag/agl/aglw/sediment/explcat.htm"
02784-metadata.xml,URL,/metadata/idinfo/citation/citeinfo/onlink,"http://www.fao.org/ag/agl/aglw/sediment/sources.htm"
02784-metadata.xml,URL,/metadata/idinfo/citation/citeinfo/onlink,""
02784-metadata.xml,Online Resource Name/Title,/metadata/mercury/Data_Set_Link/Label,"World River Sediment Yields Database - Search"
02784-metadata.xml,Online Resource Name/Title,/metadata/mercury/Data_Set_Link/Label,"World River Sediment Yields Database - Download"
02784-metadata.xml,Online Resource Description,/metadata/mercury/Data_Set_Link/Link_Note,"In the fields at this web page, enter the name of the river, the country, or the continent for which you would like to see summary sedimentation data. Column headers can be clicked for an explanation of the data. By enabling the option reservoir you can restrict your search to those data sets that have been derived from reservoir sedimentation measurements. Clicking on 'View!' in the last column shows the complete sedimentation record."
02784-metadata.xml,Online Resource Description,/metadata/mercury/Data_Set_Link/Link_Note,"Download the entire database in Excel format (1.8 MB)."
02784-metadata.xml,Metadata Modified Date,/metadata/idinfo/timeperd/timeinfo/rngdates/enddate,"19911231"
02784-metadata.xml,Metadata Modified Date,/metadata/metainfo/metd,"20070925 154725"
02784-metadata.xml,Bounding Box,/metadata/idinfo/spdom/bounding,"-180 180 90 -90"
02784-metadata.xml,Metadata Language,/metadata/metainfo/metstdn,"FGDC Content Standard for Digital Geospatial Metadata"
02784-metadata.xml,Keyword Type,/metadata/idinfo/keywords/theme/themekt,"Parameter_Sensor_Source"
02784-metadata.xml,Keyword Type,/metadata/idinfo/keywords/theme/themekt,"Parameter"
02784-metadata.xml,Keyword Type,/metadata/idinfo/keywords/theme/themekt,"Source"
02784-metadata.xml,Keyword Type,/metadata/idinfo/keywords/theme/themekt,"Sensor"
02784-metadata.xml,Release Constraints,/metadata/distinfo/stdorder/digform/digtopt/onlinopt/accinstr,"Public"
02784-metadata.xml,Distribution Contact,/metadata/distinfo/distrib/cntinfo,"United Nations Food and Agriculture Organization, Land and Water Development Division, Water Resources, Development and Management Services, Viale delle Terme di Caracalla, Rome, Italy Faures, Jean-Marc +39-06-5705-4243 (Phone) +39-06-5705-3152 (Fax) 6.1.10.8 Contact Electronic Mail: INTERNET &gt; land-and-water@fao.org jeanmarc.faures@fao.org"
02784-metadata.xml,Distribution Contact,/metadata/mercury/Contact_Person,"jeanmarc.faures@fao.org Faures, Jean-Marc +39-06-5705-4243 (Phone) +39-06-5705-3152 (Fax)"
02784-metadata.xml,Distribution Contact,/metadata/distinfo/distrib/cntinfo/cntperp/cntper,"Faures, Jean-Marc"
02784-metadata.xml,Resource Type,/metadata/distinfo/resdesc,"World River Sediment Yields Database. Available online at [http://www.fao.org/ag/agl/aglw/sediment/default.asp] from the United Nations Food and Agriculture Organization, Land and Water Development Division, Water Resources, Development and Management Services, Viale delle Terme di Caracalla, Rome, Italy."
02784-metadata.xml,Temporal Extent,/metadata/idinfo/timeperd/timeinfo/rngdates,"18740101 19911231"
02784-metadata.xml,Temporal Extent,/metadata/mercury,"18740101 19911231 Global (point) -180 180 90 -90 Africa Asia Catchment area Dams Discharge EOSDIS Europe Hydroclimatology Collections North America Oceania Pacific Rainfall Reservoirs River discharge River flows River sediments Rivers Runoff Sediment Sediment load Sediment yield Sedimentation South America Tributaries Watersheds RIVERS/STREAM HABITAT ANALYSIS FIELD INVESTIGATION AQUATIC ECOSYSTEMS BIOSPHERE RIVERS/STREAMS ANALYSIS FIELD INVESTIGATION SURFACE WATER TERRESTRIAL HYDROSPHERE SUSPENDED SOLIDS ANALYSIS FIELD INVESTIGATION WATER QUALITY/WATER CHEMISTRY TERRESTRIAL HYDROSPHERE SEDIMENT TRANSPORT ANALYSIS FIELD INVESTIGATION EROSION/SEDIMENTATION LAND SURFACE SEDIMENTATION ANALYSIS FIELD INVESTIGATION EROSION/SEDIMENTATION LAND SURFACE SEDIMENTS ANALYSIS FIELD INVESTIGATION EROSION/SEDIMENTATION LAND SURFACE SUSPENDED SOLIDS ANALYSIS FIELD INVESTIGATION EROSION/SEDIMENTATION LAND SURFACE FIELD INVESTIGATION|ANALYSIS|RIVERS/STREAM HABITAT FIELD INVESTIGATION|ANALYSIS|RIVERS/STREAMS FIELD INVESTIGATION|ANALYSIS|SUSPENDED SOLIDS FIELD INVESTIGATION|ANALYSIS|SEDIMENT TRANSPORT FIELD INVESTIGATION|ANALYSIS|SEDIMENTATION FIELD INVESTIGATION|ANALYSIS|SEDIMENTS FIELD INVESTIGATION|ANALYSIS|SUSPENDED SOLIDS Wallingford, H. R. land-and-water@fao.org http://www.fao.org/ag/agl/aglw/sediment/default.asp World River Sediment Yields Database - Search In the fields at this web page, enter the name of the river, the country, or the continent for which you would like to see summary sedimentation data. Column headers can be clicked for an explanation of the data. By enabling the option reservoir you can restrict your search to those data sets that have been derived from reservoir sedimentation measurements. Clicking on 'View!' in the last column shows the complete sedimentation record. http://www.fao.org/ag/agl/aglw/sediment/sediment.xls World River Sediment Yields Database - Download Download the entire database in Excel format (1.8 MB). http://www.fao.org/landandwater/default.stm FAO Land and Water Development Division Home Page http://www.fao.org/ag/agl/aglw/sediment/explcat.htm Structure and Categories for the World River Sediment Yields Database http://www.fao.org/ag/agl/aglw/sediment/sources.htm Information Sources for the World River Sediment Yields Database Version 4.7.5, Revision Date: 04 Apr 2006 basic02.dtd jeanmarc.faures@fao.org Faures, Jean-Marc +39-06-5705-4243 (Phone) +39-06-5705-3152 (Fax) Created 20070925 144103 by 69.19.86.152 Point 64800 http://www.fao.org/landandwater/default.stm FAO Land and Water Development Division Home Page http://www.fao.org/ag/agl/aglw/sediment/explcat.htm Structure and Categories for the World River Sediment Yields Database http://www.fao.org/ag/agl/aglw/sediment/sources.htm Information Sources for the World River Sediment Yields Database"
02784-metadata.xml,Resource on-line Link,/metadata/mercury/Data_Set_Link/URL,"http://www.fao.org/ag/agl/aglw/sediment/default.asp"
02784-metadata.xml,Resource on-line Link,/metadata/mercury/Data_Set_Link/URL,"http://www.fao.org/ag/agl/aglw/sediment/sediment.xls"
02784-metadata.xml,Resource on-line Link,/metadata/mercury/Documentation_Link/URL,"http://www.fao.org/landandwater/default.stm"
02784-metadata.xml,Resource on-line Link,/metadata/mercury/Documentation_Link/URL,"http://www.fao.org/ag/agl/aglw/sediment/explcat.htm"
02784-metadata.xml,Resource on-line Link,/metadata/mercury/Documentation_Link/URL,"http://www.fao.org/ag/agl/aglw/sediment/sources.htm"
02784-metadata.xml,Resource on-line Link,/metadata/mercury/Documentation_Link/URL,""
02784-metadata.xml,Resource on-line Link,/metadata/mercury/Search_Text_Link/URL,"http://www.fao.org/landandwater/default.stm"
02784-metadata.xml,Resource on-line Link,/metadata/mercury/Search_Text_Link/URL,"http://www.fao.org/ag/agl/aglw/sediment/explcat.htm"
02784-metadata.xml,Resource on-line Link,/metadata/mercury/Search_Text_Link/URL,"http://www.fao.org/ag/agl/aglw/sediment/sources.htm"
02784-metadata.xml,Resource on-line Link,/metadata/idinfo/citation/citeinfo/onlink,"http://daac.ornl.gov/metadata/bluangel_harvest/RGED/QC/basic/hydroclimatology/world_river_sediment_yields.xml"
02784-metadata.xml,Resource on-line Link,/metadata/idinfo/citation/citeinfo/onlink,"http://www.fao.org/landandwater/default.stm"
02784-metadata.xml,Resource on-line Link,/metadata/idinfo/citation/citeinfo/onlink,"http://www.fao.org/ag/agl/aglw/sediment/explcat.htm"
02784-metadata.xml,Resource on-line Link,/metadata/idinfo/citation/citeinfo/onlink,"http://www.fao.org/ag/agl/aglw/sediment/sources.htm"
02784-metadata.xml,Resource on-line Link,/metadata/idinfo/citation/citeinfo/onlink,""
02784-metadata.xml,Resource on-line Link,/metadata/mercury/Data_Set_Link/URL,"http://www.fao.org/ag/agl/aglw/sediment/default.asp"
02784-metadata.xml,Resource on-line Link,/metadata/mercury/Data_Set_Link/URL,"http://www.fao.org/ag/agl/aglw/sediment/sediment.xls"
02784-metadata.xml,Resource on-line Link,/metadata/idinfo/citation/citeinfo/alt_onlink,"http://daac.ornl.gov/metadata/bluangel_harvest/RGED/QC/basic/hydroclimatology/world_river_sediment_yields.xml"
02784-metadata.xml,Resource on-line Link,/metadata/mercury/OGC_URL,""
02784-metadata.xml,Metadata Standard Citation,/metadata/metainfo/metstdn,"FGDC Content Standard for Digital Geospatial Metadata"
02784-metadata.xml,Resource Update Frequency,/metadata/idinfo/status/update,"As appropriate"
02784-metadata.xml,Sensor Short Name,/metadata/mercury/Parameter_Description/Sensor,"ANALYSIS"
02784-metadata.xml,Sensor Short Name,/metadata/mercury/Parameter_Description/Sensor,"ANALYSIS"
02784-metadata.xml,Sensor Short Name,/metadata/mercury/Parameter_Description/Sensor,"ANALYSIS"
02784-metadata.xml,Sensor Short Name,/metadata/mercury/Parameter_Description/Sensor,"ANALYSIS"
02784-metadata.xml,Sensor Short Name,/metadata/mercury/Parameter_Description/Sensor,"ANALYSIS"
02784-metadata.xml,Sensor Short Name,/metadata/mercury/Parameter_Description/Sensor,"ANALYSIS"
02784-metadata.xml,Sensor Short Name,/metadata/mercury/Parameter_Description/Sensor,"ANALYSIS"
02784-metadata.xml,Spatial Extent,/metadata/idinfo/spdom/bounding,"-180 180 90 -90"
02784-metadata.xml,Spatial Extent,/metadata/mercury/Spatial_Extent,"64800"
02784-metadata.xml,Resource Status,/metadata/idinfo/status,"Final As appropriate"
02784-metadata.xml,Resource Status,/metadata/idinfo/status/progress,"Final"
02784-metadata.xml,Project Name,/metadata/mercury/Project,""
02784-metadata.xml,Keyword,/metadata/idinfo/keywords/theme/themekey,"RIVERS/STREAM HABITAT|ANALYSIS|FIELD INVESTIGATION"
02784-metadata.xml,Keyword,/metadata/idinfo/keywords/theme/themekey,"RIVERS/STREAMS|ANALYSIS|FIELD INVESTIGATION"
02784-metadata.xml,Keyword,/metadata/idinfo/keywords/theme/themekey,"SUSPENDED SOLIDS|ANALYSIS|FIELD INVESTIGATION"
02784-metadata.xml,Keyword,/metadata/idinfo/keywords/theme/themekey,"SEDIMENT TRANSPORT|ANALYSIS|FIELD INVESTIGATION"
02784-metadata.xml,Keyword,/metadata/idinfo/keywords/theme/themekey,"SEDIMENTATION|ANALYSIS|FIELD INVESTIGATION"
02784-metadata.xml,Keyword,/metadata/idinfo/keywords/theme/themekey,"SEDIMENTS|ANALYSIS|FIELD INVESTIGATION"
02784-metadata.xml,Keyword,/metadata/idinfo/keywords/theme/themekey,"SUSPENDED SOLIDS|ANALYSIS|FIELD INVESTIGATION"
02784-metadata.xml,Keyword,/metadata/idinfo/keywords/theme/themekey,"RIVERS/STREAM HABITAT"
02784-metadata.xml,Keyword,/metadata/idinfo/keywords/theme/themekey,"FIELD INVESTIGATION"
02784-metadata.xml,Keyword,/metadata/idinfo/keywords/theme/themekey,"ANALYSIS"
02784-metadata.xml,Keyword,/metadata/mercury/Parameter_Description/Sensor,"ANALYSIS"
02784-metadata.xml,Keyword,/metadata/mercury/Parameter_Description/Sensor,"ANALYSIS"
02784-metadata.xml,Keyword,/metadata/mercury/Parameter_Description/Sensor,"ANALYSIS"
02784-metadata.xml,Keyword,/metadata/mercury/Parameter_Description/Sensor,"ANALYSIS"
02784-metadata.xml,Keyword,/metadata/mercury/Parameter_Description/Sensor,"ANALYSIS"
02784-metadata.xml,Keyword,/metadata/mercury/Parameter_Description/Sensor,"ANALYSIS"
02784-metadata.xml,Keyword,/metadata/mercury/Parameter_Description/Sensor,"ANALYSIS"
02784-metadata.xml,Keyword,/metadata/mercury/Parameter_Description/Source,"FIELD INVESTIGATION"
02784-metadata.xml,Keyword,/metadata/mercury/Parameter_Description/Source,"FIELD INVESTIGATION"
02784-metadata.xml,Keyword,/metadata/mercury/Parameter_Description/Source,"FIELD INVESTIGATION"
02784-metadata.xml,Keyword,/metadata/mercury/Parameter_Description/Source,"FIELD INVESTIGATION"
02784-metadata.xml,Keyword,/metadata/mercury/Parameter_Description/Source,"FIELD INVESTIGATION"
02784-metadata.xml,Keyword,/metadata/mercury/Parameter_Description/Source,"FIELD INVESTIGATION"
02784-metadata.xml,Keyword,/metadata/mercury/Parameter_Description/Source,"FIELD INVESTIGATION"
02784-metadata.xml,Keyword,/metadata/mercury/Parameter_Description/Term,"AQUATIC ECOSYSTEMS"
02784-metadata.xml,Keyword,/metadata/mercury/Parameter_Description/Term,"SURFACE WATER"
02784-metadata.xml,Keyword,/metadata/mercury/Parameter_Description/Term,"WATER QUALITY/WATER CHEMISTRY"
02784-metadata.xml,Keyword,/metadata/mercury/Parameter_Description/Term,"EROSION/SEDIMENTATION"
02784-metadata.xml,Keyword,/metadata/mercury/Parameter_Description/Term,"EROSION/SEDIMENTATION"
02784-metadata.xml,Keyword,/metadata/mercury/Parameter_Description/Term,"EROSION/SEDIMENTATION"
02784-metadata.xml,Keyword,/metadata/mercury/Parameter_Description/Term,"EROSION/SEDIMENTATION"
02784-metadata.xml,Keyword,/metadata/mercury/Parameter_Description/Topic,"BIOSPHERE"
02784-metadata.xml,Keyword,/metadata/mercury/Parameter_Description/Topic,"TERRESTRIAL HYDROSPHERE"
02784-metadata.xml,Keyword,/metadata/mercury/Parameter_Description/Topic,"TERRESTRIAL HYDROSPHERE"
02784-metadata.xml,Keyword,/metadata/mercury/Parameter_Description/Topic,"LAND SURFACE"
02784-metadata.xml,Keyword,/metadata/mercury/Parameter_Description/Topic,"LAND SURFACE"
02784-metadata.xml,Keyword,/metadata/mercury/Parameter_Description/Topic,"LAND SURFACE"
02784-metadata.xml,Keyword,/metadata/mercury/Parameter_Description/Topic,"LAND SURFACE"
02784-metadata.xml,Keyword,/metadata/idinfo/keywords/place/placekey,"Global (point)"
02784-metadata.xml,Keyword,/metadata/mercury/Site_Information/Site,"Global (point)"
02784-metadata.xml,Keyword,/metadata/mercury/Keywords,"Africa"
02784-metadata.xml,Keyword,/metadata/mercury/Keywords,"Asia"
02784-metadata.xml,Keyword,/metadata/mercury/Keywords,"Catchment area"
02784-metadata.xml,Keyword,/metadata/mercury/Keywords,"Dams"
02784-metadata.xml,Keyword,/metadata/mercury/Keywords,"Discharge"
02784-metadata.xml,Keyword,/metadata/mercury/Keywords,"EOSDIS"
02784-metadata.xml,Keyword,/metadata/mercury/Keywords,"Europe"
02784-metadata.xml,Keyword,/metadata/mercury/Keywords,"Hydroclimatology Collections"
02784-metadata.xml,Keyword,/metadata/mercury/Keywords,"North America"
02784-metadata.xml,Keyword,/metadata/mercury/Keywords,"Oceania"
02784-metadata.xml,Keyword,/metadata/mercury/Keywords,"Pacific"
02784-metadata.xml,Keyword,/metadata/mercury/Keywords,"Rainfall"
02784-metadata.xml,Keyword,/metadata/mercury/Keywords,"Reservoirs"
02784-metadata.xml,Keyword,/metadata/mercury/Keywords,"River discharge"
02784-metadata.xml,Keyword,/metadata/mercury/Keywords,"River flows"
02784-metadata.xml,Keyword,/metadata/mercury/Keywords,"River sediments"
02784-metadata.xml,Keyword,/metadata/mercury/Keywords,"Rivers"
02784-metadata.xml,Keyword,/metadata/mercury/Keywords,"Runoff"
02784-metadata.xml,Keyword,/metadata/mercury/Keywords,"Sediment"
02784-metadata.xml,Keyword,/metadata/mercury/Keywords,"Sediment load"
02784-metadata.xml,Keyword,/metadata/mercury/Keywords,"Sediment yield"
02784-metadata.xml,Keyword,/metadata/mercury/Keywords,"Sedimentation"
02784-metadata.xml,Keyword,/metadata/mercury/Keywords,"South America"
02784-metadata.xml,Keyword,/metadata/mercury/Keywords,"Tributaries"
02784-metadata.xml,Keyword,/metadata/mercury/Keywords,"Watersheds"
02784-metadata.xml,Keyword,/metadata/mercury/Parameter_Description/Parameter,"RIVERS/STREAM HABITAT"
02784-metadata.xml,Keyword,/metadata/mercury/Parameter_Description/Parameter,"RIVERS/STREAMS"
02784-metadata.xml,Keyword,/metadata/mercury/Parameter_Description/Parameter,"SUSPENDED SOLIDS"
02784-metadata.xml,Keyword,/metadata/mercury/Parameter_Description/Parameter,"SEDIMENT TRANSPORT"
02784-metadata.xml,Keyword,/metadata/mercury/Parameter_Description/Parameter,"SEDIMENTATION"
02784-metadata.xml,Keyword,/metadata/mercury/Parameter_Description/Parameter,"SEDIMENTS"
02784-metadata.xml,Keyword,/metadata/mercury/Parameter_Description/Parameter,"SUSPENDED SOLIDS"
02784-metadata.xml,Keyword,/metadata/mercury/Navpath,"FIELD INVESTIGATION|ANALYSIS|RIVERS/STREAM HABITAT"
02784-metadata.xml,Keyword,/metadata/mercury/Navpath,"FIELD INVESTIGATION|ANALYSIS|RIVERS/STREAMS"
02784-metadata.xml,Keyword,/metadata/mercury/Navpath,"FIELD INVESTIGATION|ANALYSIS|SUSPENDED SOLIDS"
02784-metadata.xml,Keyword,/metadata/mercury/Navpath,"FIELD INVESTIGATION|ANALYSIS|SEDIMENT TRANSPORT"
02784-metadata.xml,Keyword,/metadata/mercury/Navpath,"FIELD INVESTIGATION|ANALYSIS|SEDIMENTATION"
02784-metadata.xml,Keyword,/metadata/mercury/Navpath,"FIELD INVESTIGATION|ANALYSIS|SEDIMENTS"
02784-metadata.xml,Keyword,/metadata/mercury/Navpath,"FIELD INVESTIGATION|ANALYSIS|SUSPENDED SOLIDS"
02784-metadata.xml,Resource Distribution,/metadata/distinfo,"United Nations Food and Agriculture Organization, Land and Water Development Division, Water Resources, Development and Management Services, Viale delle Terme di Caracalla, Rome, Italy Faures, Jean-Marc +39-06-5705-4243 (Phone) +39-06-5705-3152 (Fax) 6.1.10.8 Contact Electronic Mail: INTERNET &gt; land-and-water@fao.org jeanmarc.faures@fao.org http://www.fao.org/ag/agl/aglw/ Public World River Sediment Yields Database. Available online at [http://www.fao.org/ag/agl/aglw/sediment/default.asp] from the United Nations Food and Agriculture Organization, Land and Water Development Division, Water Resources, Development and Management Services, Viale delle Terme di Caracalla, Rome, Italy."
02784-metadata.xml,Maintenance,/metadata/idinfo/status/update,"As appropriate"
02785-metadata.xml,Resource Title,/metadata/idinfo/citation/citeinfo/title,"VegBank - A Vegetation Field Plot Archive"
