Collection,Dialect,Record,Concept,Content,XPath,DialectDefinition
LTER_2005,EML,00000-metadata.xml,Keyword,"soil processes",/eml:eml/dataset/keywordSet/keyword,"/eml:eml/*/keywordSet/keyword[not(contains(@keywordType,'place'))andnot(contains(@keywordType,'place'))andnot(contains(@keywordType,'thematic'))andnot(contains(@keywordType,'temporal'))andnot(contains(@keywordType,'discipline'))andnot(contains(@keywordType,'stratum'))andnot(contains(@keywordType,'taxonomic'))]"
LTER_2005,EML,00000-metadata.xml,Keyword,"stand productivity",/eml:eml/dataset/keywordSet/keyword,"/eml:eml/*/keywordSet/keyword[not(contains(@keywordType,'place'))andnot(contains(@keywordType,'place'))andnot(contains(@keywordType,'thematic'))andnot(contains(@keywordType,'temporal'))andnot(contains(@keywordType,'discipline'))andnot(contains(@keywordType,'stratum'))andnot(contains(@keywordType,'taxonomic'))]"
LTER_2005,EML,00000-metadata.xml,Keyword,"temperature",/eml:eml/dataset/keywordSet/keyword,"/eml:eml/*/keywordSet/keyword[not(contains(@keywordType,'place'))andnot(contains(@keywordType,'place'))andnot(contains(@keywordType,'thematic'))andnot(contains(@keywordType,'temporal'))andnot(contains(@keywordType,'discipline'))andnot(contains(@keywordType,'stratum'))andnot(contains(@keywordType,'taxonomic'))]"
LTER_2005,EML,00000-metadata.xml,Keyword,"water soluble",/eml:eml/dataset/keywordSet/keyword,"/eml:eml/*/keywordSet/keyword[not(contains(@keywordType,'place'))andnot(contains(@keywordType,'place'))andnot(contains(@keywordType,'thematic'))andnot(contains(@keywordType,'temporal'))andnot(contains(@keywordType,'discipline'))andnot(contains(@keywordType,'stratum'))andnot(contains(@keywordType,'taxonomic'))]"
LTER_2005,EML,00000-metadata.xml,Keyword Vocabulary,"Primary Production",/eml:eml/dataset/keywordSet/keywordThesaurus,"/eml:eml/*/keywordSet/keywordThesaurus"
LTER_2005,EML,00000-metadata.xml,Rights,"Access to Data While metadata will be freely available to those requesting it, the data manager will assure that any restrictions on access to data sets in the database will be enforced. Data will not be released without proper permission first being obtained from the investigator who generated the data. Use of data Researchers should receive adequate acknowledgment for the use of their data by others and should be provided with copies of publications using their data. Users of data from the data base must be aware that data is not to be sold or redistributed. Citing Bonanza Creek LTER Datasets It is considered a matter of professional ethics to acknowledge the work of other scientists. Thus, the Data User will properly cite the Data Set in any publications or in the metadata of any derived data products that were produced using the Data Set.",/eml:eml/dataset/intellectualRights,"/eml:eml/*/intellectualRights"
LTER_2005,EML,00000-metadata.xml,Resource Use Constraints,"Access to Data While metadata will be freely available to those requesting it, the data manager will assure that any restrictions on access to data sets in the database will be enforced. Data will not be released without proper permission first being obtained from the investigator who generated the data. Use of data Researchers should receive adequate acknowledgment for the use of their data by others and should be provided with copies of publications using their data. Users of data from the data base must be aware that data is not to be sold or redistributed. Citing Bonanza Creek LTER Datasets It is considered a matter of professional ethics to acknowledge the work of other scientists. Thus, the Data User will properly cite the Data Set in any publications or in the metadata of any derived data products that were produced using the Data Set.",/eml:eml/dataset/intellectualRights,"/eml:eml/*/intellectualRights"
LTER_2005,EML,00000-metadata.xml,Resource Distribution,"http://www.lter.uaf.edu/data_detail.cfm?datafile_pkey=53",/eml:eml/dataset/distribution,"/eml:eml/*/distribution"
LTER_2005,EML,00000-metadata.xml,Spatial Extent,"Site information unavailable -148.2742199 -142.2897558 65.10813965 63.39671501",/eml:eml/dataset/coverage/geographicCoverage,"/eml:eml/*/coverage/geographicCoverage"
LTER_2005,EML,00000-metadata.xml,Temporal Extent,"2004-05-01 2004-09-01",/eml:eml/dataset/coverage/temporalCoverage,"/eml:eml/*/coverage/temporalCoverage"
LTER_2005,EML,00000-metadata.xml,Maintenance,"Status Completed",/eml:eml/dataset/maintenance,"/eml:eml/*/maintenance"
LTER_2005,EML,00000-metadata.xml,Resource Contact,"Bonanza Creek LTER Data Manager Boreal Ecology Cooperative Research Unit University of Alaska Fairbanks P.O. Box 756780 Fairbanks AK 99775 USA 907-474-6364 907-474-6251 uaf-bnz-im-team@alaska.edu http://www.lter.uaf.edu",/eml:eml/dataset/contact,"/eml:eml/*/contact"
LTER_2005,EML,00000-metadata.xml,Publisher,"Bonanza Creek LTER Boreal Ecology Cooperative Research Unit University of Alaska Fairbanks P.O. Box 756780 Fairbanks AK 99775 USA 907-474-6364 907-474-6251",/eml:eml/dataset/publisher,"/eml:eml/*/publisher"
LTER_2005,EML,00000-metadata.xml,Unknown,"Bonanza Creek LTER",/eml:eml/dataset/pubPlace,Undefined
LTER_2005,EML,00000-metadata.xml,Process Step,"Methods We measured soil respiration using an infra red gas analyzer at 10 sites across interior Alaska. Concurrently, we measured soil moisture (gravimetric), soil temperatures (both at the soil respiration collar, n=18, and continuously via. portable recorders). geoReference 2004-05-01 2004-09-01 Sampling Frequency approximately bi-weekly",/eml:eml/dataset/methods,"/eml:eml/*/methods"
LTER_2005,EML,00000-metadata.xml,Resource Lineage,"Methods We measured soil respiration using an infra red gas analyzer at 10 sites across interior Alaska. Concurrently, we measured soil moisture (gravimetric), soil temperatures (both at the soil respiration collar, n=18, and continuously via. portable recorders). geoReference 2004-05-01 2004-09-01 Sampling Frequency approximately bi-weekly",/eml:eml/dataset/methods,"/eml:eml/*/methods"
LTER_2005,EML,00000-metadata.xml,Unknown,"216_2030_soil_respiration_all_sites+temperature.txt",/eml:eml/dataset/dataTable/entityName,Undefined
LTER_2005,EML,00000-metadata.xml,Entity and Attribute Information,"Soil respiration measurements were made using an infrared gas analyzer",/eml:eml/dataset/dataTable/entityDescription,"/eml:eml/*/dataTable/entityDescription"
LTER_2005,EML,00000-metadata.xml,Entity Type Definition,"Soil respiration measurements were made using an infrared gas analyzer",/eml:eml/dataset/dataTable/entityDescription,"/eml:eml/*/dataTable/entityDescription"
LTER_2005,EML,00000-metadata.xml,Unknown,"216_2030_soil_respiration_all_sites+temperature.txt",/eml:eml/dataset/dataTable/physical/objectName,Undefined
LTER_2005,EML,00000-metadata.xml,Resource Format,"1 \n \n column ,",/eml:eml/dataset/dataTable/physical/dataFormat,"/eml:eml/*/dataTable/physical/dataFormat"
LTER_2005,EML,00000-metadata.xml,Distribution Format,"1 \n \n column ,",/eml:eml/dataset/dataTable/physical/dataFormat,"/eml:eml/*/dataTable/physical/dataFormat"
LTER_2005,EML,00000-metadata.xml,Unknown,"http://www.lter.uaf.edu/ascii/files/216_2030_soil_respiration_all_sites+temperature.txt",/eml:eml/dataset/dataTable/physical/distribution/online/url,Undefined
LTER_2005,EML,00000-metadata.xml,Unknown,"download",/eml:eml/dataset/dataTable/physical/distribution/online/url/@function,Undefined
LTER_2005,EML,00000-metadata.xml,Attribute List,"Site Site Site ID string Site ID date date date string mm/dd year year year integer yyyy real Collar Collar respiration collars integer respiration collars temp temp Temperture float celsius real mmolCO2/m2/s mmolCO2/m2/s mmolCO2/m2/s float m2/s real",/eml:eml/dataset/dataTable/attributeList,"/eml:eml/*/dataTable/attributeList"
LTER_2005,EML,00000-metadata.xml,Unknown,"m2/s",/eml:eml/additionalMetadata/metadata/unitList/unit/@id,Undefined
LTER_2005,EML,00000-metadata.xml,Unknown,"mm/dd",/eml:eml/additionalMetadata/metadata/unitList/unit/@id,Undefined
LTER_2005,EML,00000-metadata.xml,Unknown,"yyyy",/eml:eml/additionalMetadata/metadata/unitList/unit/@id,Undefined
LTER_2005,EML,00001-metadata.xml,Unknown,"knb-lter-arc.1566.1",/eml:eml/@packageId,Undefined
LTER_2005,EML,00001-metadata.xml,Unknown,"system",/eml:eml/@scope,Undefined
LTER_2005,EML,00001-metadata.xml,Unknown,"knb",/eml:eml/@system,Undefined
LTER_2005,EML,00001-metadata.xml,Unknown,"eml://ecoinformatics.org/eml-2.0.1 eml.xsd",/eml:eml/@xsi:schemaLocation,Undefined
LTER_2005,EML,00001-metadata.xml,Unknown,"document",/eml:eml/dataset/@scope,Undefined
LTER_2005,EML,00001-metadata.xml,Unknown,"97dltud",/eml:eml/dataset/alternateIdentifier,Undefined
LTER_2005,EML,00001-metadata.xml,Resource Title,"97dltud.txt",/eml:eml/dataset/title,"/eml:eml/*/title"
LTER_2005,EML,00001-metadata.xml,Resource Long Name,"97dltud.txt",/eml:eml/dataset/title,"/eml:eml/*/title"
LTER_2005,EML,00001-metadata.xml,Author,"GUS SHAVER",/eml:eml/dataset/creator,"/eml:eml/*/creator"
LTER_2005,EML,00001-metadata.xml,Author / Originator,"GUS SHAVER",/eml:eml/dataset/creator,"/eml:eml/*/creator"
LTER_2005,EML,00001-metadata.xml,Contributor Name,"JIM LAUNDRE additional investigator",/eml:eml/dataset/associatedParty,"/eml:eml/*/associatedParty"
LTER_2005,EML,00001-metadata.xml,Abstract,"Daily data from the Toolik Tussock Experimental plots. In 1990 a Campbell CR21X datalogger was installed in block 2 of the Toolik LTER experimental tussock plots. The plots are located on a hillside near Toolik Lake (68 38' N, 149 36'W). Sensors were placed in a control, fertilized, greenhouse, greenhouse fertilized, shade house and shade house fertilized plots.",/eml:eml/dataset/abstract,"/eml:eml/*/abstract"
LTER_2005,EML,00001-metadata.xml,Keyword,"weather",/eml:eml/dataset/keywordSet/keyword,"/eml:eml/*/keywordSet/keyword[not(contains(@keywordType,'place'))andnot(contains(@keywordType,'place'))andnot(contains(@keywordType,'thematic'))andnot(contains(@keywordType,'temporal'))andnot(contains(@keywordType,'discipline'))andnot(contains(@keywordType,'stratum'))andnot(contains(@keywordType,'taxonomic'))]"
LTER_2005,EML,00001-metadata.xml,Keyword,"temperature",/eml:eml/dataset/keywordSet/keyword,"/eml:eml/*/keywordSet/keyword[not(contains(@keywordType,'place'))andnot(contains(@keywordType,'place'))andnot(contains(@keywordType,'thematic'))andnot(contains(@keywordType,'temporal'))andnot(contains(@keywordType,'discipline'))andnot(contains(@keywordType,'stratum'))andnot(contains(@keywordType,'taxonomic'))]"
LTER_2005,EML,00001-metadata.xml,Keyword,"relative humidity",/eml:eml/dataset/keywordSet/keyword,"/eml:eml/*/keywordSet/keyword[not(contains(@keywordType,'place'))andnot(contains(@keywordType,'place'))andnot(contains(@keywordType,'thematic'))andnot(contains(@keywordType,'temporal'))andnot(contains(@keywordType,'discipline'))andnot(contains(@keywordType,'stratum'))andnot(contains(@keywordType,'taxonomic'))]"
LTER_2005,EML,00001-metadata.xml,Keyword,"radiation",/eml:eml/dataset/keywordSet/keyword,"/eml:eml/*/keywordSet/keyword[not(contains(@keywordType,'place'))andnot(contains(@keywordType,'place'))andnot(contains(@keywordType,'thematic'))andnot(contains(@keywordType,'temporal'))andnot(contains(@keywordType,'discipline'))andnot(contains(@keywordType,'stratum'))andnot(contains(@keywordType,'taxonomic'))]"
LTER_2005,EML,00001-metadata.xml,Keyword,"wind",/eml:eml/dataset/keywordSet/keyword,"/eml:eml/*/keywordSet/keyword[not(contains(@keywordType,'place'))andnot(contains(@keywordType,'place'))andnot(contains(@keywordType,'thematic'))andnot(contains(@keywordType,'temporal'))andnot(contains(@keywordType,'discipline'))andnot(contains(@keywordType,'stratum'))andnot(contains(@keywordType,'taxonomic'))]"
LTER_2005,EML,00001-metadata.xml,Rights,"Acceptance and utilization of LTER data requires that: The Principal Investigator be sent a notice stating reasons for acquiring any data and a description of the publication intentions. The Principal Investigator of the data set be sent a copy of the report or manuscript prior to submission and be adequately cited in any resultant publications A copy of any resultant publications should be sent to: Principal Investigator Ecosystems Center Marine Biological Laboratory Woods Hole, MA 02543",/eml:eml/dataset/intellectualRights,"/eml:eml/*/intellectualRights"
LTER_2005,EML,00001-metadata.xml,Resource Use Constraints,"Acceptance and utilization of LTER data requires that: The Principal Investigator be sent a notice stating reasons for acquiring any data and a description of the publication intentions. The Principal Investigator of the data set be sent a copy of the report or manuscript prior to submission and be adequately cited in any resultant publications A copy of any resultant publications should be sent to: Principal Investigator Ecosystems Center Marine Biological Laboratory Woods Hole, MA 02543",/eml:eml/dataset/intellectualRights,"/eml:eml/*/intellectualRights"
LTER_2005,EML,00001-metadata.xml,Resource Distribution,"http://ecosystems.mbl.edu/ARC/data/97dltud.dat",/eml:eml/dataset/distribution,"/eml:eml/*/distribution"
LTER_2005,EML,00001-metadata.xml,Unknown,"document",/eml:eml/dataset/coverage/@scope,Undefined
LTER_2005,EML,00001-metadata.xml,Spatial Extent,"Toolik Lake Field Station (68 38' N, 149 36'W), LTER tussock site on hill south of Toolik Lake, North Slope of Alaska. -149.75 -149.0433 68.8 68.5 610 1360 meter",/eml:eml/dataset/coverage/geographicCoverage,"/eml:eml/*/coverage/geographicCoverage"
LTER_2005,EML,00001-metadata.xml,Temporal Extent,"1997",/eml:eml/dataset/coverage/temporalCoverage,"/eml:eml/*/coverage/temporalCoverage"
LTER_2005,EML,00001-metadata.xml,Maintenance,"Log of changes: For Archival Use: DATE RECEIVED:12Sept97 DATA FILE ENTERED BY: J.Laundre DATA FILE VALIDATION:12Sept97 NAME:JL DATE:",/eml:eml/dataset/maintenance,"/eml:eml/*/maintenance"
LTER_2005,EML,00001-metadata.xml,Resource Contact,"Data Manager The Ecosystems Center Marine Biological Lab 7 MBL St Woods Hole MA 02543 USA (508) 289 7496 arc_im@mbl.edu http://ecosystems.mbl.edu/ARC/",/eml:eml/dataset/contact,"/eml:eml/*/contact"
LTER_2005,EML,00001-metadata.xml,Publisher,"ARC LTER The Ecosystems Center Marine Biological Lab 7 MBL St Woods Hole MA 02543 USA (508) 289 7496 arc_im@mbl.edu http://ecosystems.mbl.edu/ARC/",/eml:eml/dataset/publisher,"/eml:eml/*/publisher"
LTER_2005,EML,00001-metadata.xml,Process Step,"A Campbell CR21x datalogger, in the LTER acidic experimental plots (block 2), is used to monitor weather and soil temperatures. Sensors in the control plot include: global solar radiation, photosynthetically active radiation, unfrozen precipitation, air temperature, relative humidity, wind speed, and wind direction at 3 meters. Additional seasons in greenhouses and shade houses plots measure air temperature, relative humidity and photosynthetically active radiation during the growing season. These sensors are read every minute and averaged or totaled every hour. Two profiles of soil temperature are measured per treatment plot with copper/constantin thermocouple wires (TC) installed at depths of 10, 20, and 40 cm in inter-tussock areas. The following label codes are used: CT = control, GH = greenhouses, SH = shade houses, F = fertilized, GF= greenhouse fertilized, SF = shade house fertilized, plus a 1 or a 2 for the profile number. All soil sensors are read every 15 minutes and averaged every 3 hours. Hourly, three hourly and daily summaries are in files yyDLTUH.DAT, yyDLTUO.DAT, and yDLTUD.DAT respectively, where yy is the year in which the data are collected. The original data are in file yyDLTDAT.ZIP which is archived at The Marine Biological Lab, Woods Hole, MA. Note: The covers on greenhouses and shade houses are removed every fall and reinstalled every spring. Notes: Soil temperatures are problematic since frost heaving of the probes caused depth of measurements to change. The soil probes are checked every August and adjusted if possible. Depth changes and whether the TCs are reset are noted in the Comment variable. Most frost heaving may occur it spring. Wind speeds less then 0.447 are considered calm. For the global solar radiation and photosynthetically active radiation sensors no attempt is made to correct for frost or snow on the sensors during the winter months. Therefore winter radiation data should be view as suspect and used only qualitatively. The quantum sensor data are also not corrected for a small negative offset. Missing values are indicated by #N/A Reference Citations: Buck, A.L. 1981 New equations for computing vapor pressure and enhancement factor. Journal of Applied Meteorology 20:1527-1532. GEO-1 None",/eml:eml/dataset/methods,"/eml:eml/*/methods"
LTER_2005,EML,00001-metadata.xml,Resource Lineage,"A Campbell CR21x datalogger, in the LTER acidic experimental plots (block 2), is used to monitor weather and soil temperatures. Sensors in the control plot include: global solar radiation, photosynthetically active radiation, unfrozen precipitation, air temperature, relative humidity, wind speed, and wind direction at 3 meters. Additional seasons in greenhouses and shade houses plots measure air temperature, relative humidity and photosynthetically active radiation during the growing season. These sensors are read every minute and averaged or totaled every hour. Two profiles of soil temperature are measured per treatment plot with copper/constantin thermocouple wires (TC) installed at depths of 10, 20, and 40 cm in inter-tussock areas. The following label codes are used: CT = control, GH = greenhouses, SH = shade houses, F = fertilized, GF= greenhouse fertilized, SF = shade house fertilized, plus a 1 or a 2 for the profile number. All soil sensors are read every 15 minutes and averaged every 3 hours. Hourly, three hourly and daily summaries are in files yyDLTUH.DAT, yyDLTUO.DAT, and yDLTUD.DAT respectively, where yy is the year in which the data are collected. The original data are in file yyDLTDAT.ZIP which is archived at The Marine Biological Lab, Woods Hole, MA. Note: The covers on greenhouses and shade houses are removed every fall and reinstalled every spring. Notes: Soil temperatures are problematic since frost heaving of the probes caused depth of measurements to change. The soil probes are checked every August and adjusted if possible. Depth changes and whether the TCs are reset are noted in the Comment variable. Most frost heaving may occur it spring. Wind speeds less then 0.447 are considered calm. For the global solar radiation and photosynthetically active radiation sensors no attempt is made to correct for frost or snow on the sensors during the winter months. Therefore winter radiation data should be view as suspect and used only qualitatively. The quantum sensor data are also not corrected for a small negative offset. Missing values are indicated by #N/A Reference Citations: Buck, A.L. 1981 New equations for computing vapor pressure and enhancement factor. Journal of Applied Meteorology 20:1527-1532. GEO-1 None",/eml:eml/dataset/methods,"/eml:eml/*/methods"
LTER_2005,EML,00001-metadata.xml,Unknown,"knb",/eml:eml/dataset/access/@authSystem,Undefined
LTER_2005,EML,00001-metadata.xml,Unknown,"allowFirst",/eml:eml/dataset/access/@order,Undefined
LTER_2005,EML,00001-metadata.xml,Unknown,"document",/eml:eml/dataset/access/@scope,Undefined
LTER_2005,EML,00001-metadata.xml,Unknown,"uid=ARC,o=lter,dc=ecoinformatics,dc=org",/eml:eml/dataset/access/allow/principal,Undefined
LTER_2005,EML,00001-metadata.xml,Unknown,"all",/eml:eml/dataset/access/allow/permission,Undefined
LTER_2005,EML,00001-metadata.xml,Unknown,"public",/eml:eml/dataset/access/allow/principal,Undefined
LTER_2005,EML,00001-metadata.xml,Unknown,"read",/eml:eml/dataset/access/allow/permission,Undefined
LTER_2005,EML,00001-metadata.xml,Unknown,"Variable Name Variable description. Units ::::::::::::::::::::::::::::::::::- YEAR Year YYYY DATE: Date DD-MMM-YYYY MONTH: Month ID: Program step that output the data JULIAN: Julian Date ddd Rain mm Total daily unfrozen rain mm CT TEMP 3M Daily average air temperature at 3meter Celsius MAX CT TEMP 3M Maximum temperature at 3 meter Celsius MAX HOUR CT TEMP 3M Time of air temperature max at 3 meters 2400 MAX WIND SPEED 3M Wind Speed Maximum at 3 meter meters/sec MAX HOUR WIND SP Time of wind speed Max at 3M 2400 MIN CT TEMP 3M Minimum air temperature at 3 meter Celsius MIN HOUR CT TEMP 3M Time of air temperature min at 3 meter 2400 WIND SPEED 3M m/s Daily average wind speed at 3 meter meters/sec GH TEMP Daily greenhouse air temperature Celsius SH TEMP Daily shade house air temperature Celsius CT Quantum mol/m2 Control Quatnum radiation in moles per meter sq. GH Quantum mol/m2 Greenhouse Quatnum radiation in moles per meter sq. SH Quantum mol/m2 Shade house Quatnum radiation in moles per meter sq. VAPOR PRES Avg. Vapor Pressure at 3 meters millibars PYR J CM2 HR Total joules per sq cm per day joules/cm2/day CT1 10cm Set 1 daily average soil temperature at 10cm Celsius CT1 20cm Set 1 daily average soil temperature at 20cm Celsius CT1 40cm Set 1 daily average soil temperature at 39cm Celsius CT2 10cm Set 2 daily average soil temperature at 10cm Celsius CT2 20cm Set 2 daily average soil temperature at 20cm Celsius CT2 40cm Set 2 daily average soil temperature at 40cm Celsius COMMENTS Comments about individual datum points. (12) CALCULATIONS Variable Formula VAPOR PRESS : If Air Temp &gt; 0 then (RH 5M/100) * 6.1121 * exp(17.368 * AIR TEMP 5M/(238.88 + AIR TEMP 5M)) If Air Temp &lt; 0 then (RH 5M/100) * 6.1121 * exp(17.966 * AIR TEMP 5M/(238.88 + AIR TEMP 5M)) PYR TOTAL CM2 HOUR: PYRANOMETER * 0.3600 jcm2 * 1000 Watt/Kwatt",/eml:eml/additionalMetadata/VariableDescription/para/literalLayout,Undefined
LTER_2005,EML,00001-metadata.xml,Unknown,"TERRESTRIAL",/eml:eml/additionalMetadata/sitetype,Undefined
LTER_2005,EML,00002-metadata.xml,Unknown,"knb-lter-arc.0132.1",/eml:eml/@packageId,Undefined
LTER_2005,EML,00002-metadata.xml,Unknown,"system",/eml:eml/@scope,Undefined
LTER_2005,EML,00002-metadata.xml,Unknown,"knb",/eml:eml/@system,Undefined
LTER_2005,EML,00002-metadata.xml,Unknown,"eml://ecoinformatics.org/eml-2.0.1 eml.xsd",/eml:eml/@xsi:schemaLocation,Undefined
LTER_2005,EML,00002-metadata.xml,Unknown,"document",/eml:eml/dataset/@scope,Undefined
LTER_2005,EML,00002-metadata.xml,Unknown,"91e1chlr",/eml:eml/dataset/alternateIdentifier,Undefined
LTER_2005,EML,00002-metadata.xml,Resource Title,"91e1chlr.txt",/eml:eml/dataset/title,"/eml:eml/*/title"
LTER_2005,EML,00002-metadata.xml,Resource Long Name,"91e1chlr.txt",/eml:eml/dataset/title,"/eml:eml/*/title"
LTER_2005,EML,00002-metadata.xml,Author,"MichaelMiller",/eml:eml/dataset/creator,"/eml:eml/*/creator"
LTER_2005,EML,00002-metadata.xml,Author / Originator,"MichaelMiller",/eml:eml/dataset/creator,"/eml:eml/*/creator"
LTER_2005,EML,00002-metadata.xml,Contributor Name,"BillRoweadditional investigator",/eml:eml/dataset/associatedParty,"/eml:eml/*/associatedParty"
LTER_2005,EML,00002-metadata.xml,Abstract,"Chlorophyll A, Active, Pheopigments and Total for the lake e1 during the summer of 1991.",/eml:eml/dataset/abstract,"/eml:eml/*/abstract"
LTER_2005,EML,00002-metadata.xml,Keyword,"Chlorophyll a",/eml:eml/dataset/keywordSet/keyword,"/eml:eml/*/keywordSet/keyword[not(contains(@keywordType,'place'))andnot(contains(@keywordType,'place'))andnot(contains(@keywordType,'thematic'))andnot(contains(@keywordType,'temporal'))andnot(contains(@keywordType,'discipline'))andnot(contains(@keywordType,'stratum'))andnot(contains(@keywordType,'taxonomic'))]"
LTER_2005,EML,00002-metadata.xml,Keyword,"Pheopigments",/eml:eml/dataset/keywordSet/keyword,"/eml:eml/*/keywordSet/keyword[not(contains(@keywordType,'place'))andnot(contains(@keywordType,'place'))andnot(contains(@keywordType,'thematic'))andnot(contains(@keywordType,'temporal'))andnot(contains(@keywordType,'discipline'))andnot(contains(@keywordType,'stratum'))andnot(contains(@keywordType,'taxonomic'))]"
LTER_2005,EML,00002-metadata.xml,Keyword,"Active",/eml:eml/dataset/keywordSet/keyword,"/eml:eml/*/keywordSet/keyword[not(contains(@keywordType,'place'))andnot(contains(@keywordType,'place'))andnot(contains(@keywordType,'thematic'))andnot(contains(@keywordType,'temporal'))andnot(contains(@keywordType,'discipline'))andnot(contains(@keywordType,'stratum'))andnot(contains(@keywordType,'taxonomic'))]"
