Record,XPath,Content
lohrac.xml,/DIF/Summary/Abstract,"The product is a 0.5 deg x 0.5 deg gridded composite of total (IC+CG) lightning bulk production, expressed as a flash density (fl/km2/yr). Climatologies from the OTD and LIS missions are included, as well as a combined OTD+LIS climatology and supporting base data (flash counts and viewing times). Best-available detection efficiency corrections and instrument cross normalizations, as of the product generation date (09/01/06), have been applied."
lohrac.xml,/DIF/Related_URL/URL_Content_Type/@uuid,"9d75fcf8-fa66-41e3-bcf1-1944377d0711"
lohrac.xml,/DIF/Related_URL/URL_Content_Type/Type,"GET DATA"
lohrac.xml,/DIF/Related_URL/URL_Content_Type/Subtype,"ECHO"
lohrac.xml,/DIF/Related_URL/URL,"http://reverb.echo.nasa.gov/reverb/#utf8=%E2%9C%93&spatial_map=satellite&spatial_type=rectangle&keywords=lohrac"
lohrac.xml,/DIF/Related_URL/Description,"Refine your granule search with ECHO's next generation Earth Science discovery tool (Reverb) using information from this record."
lohrac.xml,/DIF/IDN_Node/@uuid,"9ae20472-ba4c-4b01-8d97-857b73fa3c95"
lohrac.xml,/DIF/IDN_Node/Short_Name,"USA/NASA"
lohrac.xml,/DIF/IDN_Node/@uuid,"2efb470f-61f8-4046-b2ee-ebed27e2f310"
lohrac.xml,/DIF/IDN_Node/Short_Name,"ECHO"
lohrac.xml,/DIF/Originating_Metadata_Node,"GCMD"
lohrac.xml,/DIF/Metadata_Name,"CEOS IDN DIF"
lohrac.xml,/DIF/Metadata_Version,"VERSION 9.8.4"
lohrac.xml,/DIF/Last_DIF_Revision_Date,"2013-12-06"
lohrac.xml,/DIF/Extended_Metadata/Metadata/Group,"gov.nasa.gsfc.gcmd"
lohrac.xml,/DIF/Extended_Metadata/Metadata/Name,"metadata.extraction_date"
lohrac.xml,/DIF/Extended_Metadata/Metadata/Value,"2015-01-20 09:57:36"
lohrac.xml,/DIF/Extended_Metadata/Metadata/Group,"gov.nasa.gsfc.gcmd"
lohrac.xml,/DIF/Extended_Metadata/Metadata/Name,"metadata.keyword_version"
lohrac.xml,/DIF/Extended_Metadata/Metadata/Value,"8.0"
lohrfc.xml,/DIF/@xsi:schemaLocation,"http://gcmd.gsfc.nasa.gov/Aboutus/xml/dif/ http://gcmd.gsfc.nasa.gov/Aboutus/xml/dif/dif_v9.9.3.xsd"
lohrfc.xml,/DIF/Entry_ID,"lohrfc"
lohrfc.xml,/DIF/Entry_Title,"LIS/OTD 0.5 Degree High Resolution Full Climatology (HRFC)"
lohrfc.xml,/DIF/Data_Set_Citation/Dataset_Title,"LIS/OTD 0.5 Degree High Resolution Full Climatology (HRFC)"
lohrfc.xml,/DIF/Data_Set_Citation/Online_Resource,"http://ghrc.nsstc.nasa.gov/"
lohrfc.xml,/DIF/Personnel/Role,"INVESTIGATOR"
lohrfc.xml,/DIF/Personnel/First_Name,"DANIEL"
lohrfc.xml,/DIF/Personnel/Last_Name,"CECIL"
lohrfc.xml,/DIF/Personnel/Email,"daniel.j.cecil@nasa.gov"
lohrfc.xml,/DIF/Personnel/Phone,"256-961-7549"
lohrfc.xml,/DIF/Personnel/Contact_Address/Address,"Global Hydrology and Climate Center"
lohrfc.xml,/DIF/Personnel/Contact_Address/Address,"320 Sparkman Dr"
lohrfc.xml,/DIF/Personnel/Contact_Address/City,"Huntsville"
lohrfc.xml,/DIF/Personnel/Contact_Address/Province_or_State,"AL"
lohrfc.xml,/DIF/Personnel/Contact_Address/Postal_Code,"35805"
lohrfc.xml,/DIF/Personnel/Contact_Address/Country,"USA"
lohrfc.xml,/DIF/Personnel/Role,"DIF AUTHOR"
lohrfc.xml,/DIF/Personnel/First_Name,"SHERRY"
lohrfc.xml,/DIF/Personnel/Last_Name,"HARRISON"
lohrfc.xml,/DIF/Personnel/Email,"ghrcdaac@itsc.uah.edu"
lohrfc.xml,/DIF/Personnel/Phone,"256-961-7973"
lohrfc.xml,/DIF/Personnel/Contact_Address/Address,"320 Sparkman Dr."
lohrfc.xml,/DIF/Personnel/Contact_Address/City,"Huntsville"
lohrfc.xml,/DIF/Personnel/Contact_Address/Province_or_State,"AL"
lohrfc.xml,/DIF/Personnel/Contact_Address/Postal_Code,"35805"
lohrfc.xml,/DIF/Personnel/Contact_Address/Country,"USA"
lohrfc.xml,/DIF/Parameters/@uuid,"637ac172-e624-4ae0-aac4-0d1adcc889a2"
lohrfc.xml,/DIF/Parameters/Category,"EARTH SCIENCE"
lohrfc.xml,/DIF/Parameters/Topic,"ATMOSPHERE"
lohrfc.xml,/DIF/Parameters/Term,"ATMOSPHERIC ELECTRICITY"
lohrfc.xml,/DIF/Parameters/Variable_Level_1,"LIGHTNING"
lohrfc.xml,/DIF/Parameters/@uuid,"f24c4f33-5b89-4e8d-8de7-296078a7f18a"
lohrfc.xml,/DIF/Parameters/Category,"EARTH SCIENCE"
lohrfc.xml,/DIF/Parameters/Topic,"ATMOSPHERE"
lohrfc.xml,/DIF/Parameters/Term,"ATMOSPHERIC PHENOMENA"
lohrfc.xml,/DIF/Parameters/Variable_Level_1,"LIGHTNING"
lohrfc.xml,/DIF/ISO_Topic_Category,"CLIMATOLOGY/METEOROLOGY/ATMOSPHERE"
lohrfc.xml,/DIF/ISO_Topic_Category/@uuid,"1ebf71bd-d007-42f8-8f9b-8c44a6b65a28"
lohrfc.xml,/DIF/Keyword,"EOSDIS"
lohrfc.xml,/DIF/Sensor_Name/@uuid,"3a8a9d74-05f4-4e0c-9e4e-f5bc2acccfe7"
lohrfc.xml,/DIF/Sensor_Name/Short_Name,"OTD"
lohrfc.xml,/DIF/Sensor_Name/Long_Name,"Optical Transient Detector"
lohrfc.xml,/DIF/Sensor_Name/@uuid,"447cb532-a56a-4d8a-b367-40aebcc1648d"
lohrfc.xml,/DIF/Sensor_Name/Short_Name,"LIS"
lohrfc.xml,/DIF/Sensor_Name/Long_Name,"Lightning Imaging Sensor"
lohrfc.xml,/DIF/Source_Name/@uuid,"7a186060-a313-4047-ba21-27a0ffdff8e4"
lohrfc.xml,/DIF/Source_Name/Short_Name,"MICROLAB-1"
lohrfc.xml,/DIF/Source_Name/Long_Name,"OSC Microlab-1 Satellite"
lohrfc.xml,/DIF/Source_Name/@uuid,"89c509e6-13f6-4d6e-b46c-0479d2c7d88d"
lohrfc.xml,/DIF/Source_Name/Short_Name,"TRMM"
lohrfc.xml,/DIF/Source_Name/Long_Name,"Tropical Rainfall Measuring Mission"
lohrfc.xml,/DIF/Temporal_Coverage/Start_Date,"1995-05-04"
lohrfc.xml,/DIF/Temporal_Coverage/Stop_Date,"2011-12-31"
lohrfc.xml,/DIF/Data_Set_Progress,"COMPLETE"
lohrfc.xml,/DIF/Spatial_Coverage/Southernmost_Latitude,"-90.0"
lohrfc.xml,/DIF/Spatial_Coverage/Northernmost_Latitude,"90.0"
lohrfc.xml,/DIF/Spatial_Coverage/Westernmost_Longitude,"-180.0"
lohrfc.xml,/DIF/Spatial_Coverage/Easternmost_Longitude,"180.0"
lohrfc.xml,/DIF/Project/@uuid,"90246f7d-8153-4ed4-92ec-16235bde5c71"
lohrfc.xml,/DIF/Project/Short_Name,"CWIC"
lohrfc.xml,/DIF/Project/Long_Name,"CEOS WGISS Integrated Catalog"
lohrfc.xml,/DIF/Project/@uuid,"4dac8541-0c69-4cd5-ae70-eb8819f39715"
lohrfc.xml,/DIF/Project/Short_Name,"EOSDIS"
lohrfc.xml,/DIF/Project/Long_Name,"Earth Observing System Data Information System"
lohrfc.xml,/DIF/Project/@uuid,"5f139d40-4050-4a8e-bd2b-fcae1cfe3d01"
lohrfc.xml,/DIF/Project/Short_Name,"ESIP"
lohrfc.xml,/DIF/Project/Long_Name,"Earth Science Information Partners Program"
lohrfc.xml,/DIF/Project/@uuid,"05408c1b-88fe-4a96-9840-b1ef7a6ea382"
lohrfc.xml,/DIF/Project/Short_Name,"LIS SCF"
lohrfc.xml,/DIF/Project/Long_Name,"Lightning Imaging Sensor Sciece Computing Facility"
lohrfc.xml,/DIF/Access_Constraints,"none"
lohrfc.xml,/DIF/Data_Set_Language,"English"
lohrfc.xml,/DIF/Data_Center/Data_Center_Name/@uuid,"da0a888d-cf97-45f5-99b3-6de866832935"
lohrfc.xml,/DIF/Data_Center/Data_Center_Name/Short_Name,"NASA/MSFC/GHRC"
lohrfc.xml,/DIF/Data_Center/Data_Center_Name/Long_Name,"Global Hydrology Resource Center, Marshall Space Flight Center, NASA"
lohrfc.xml,/DIF/Data_Center/Data_Center_URL,"http://ghrc.nsstc.nasa.gov/"
lohrfc.xml,/DIF/Data_Center/Data_Set_ID,"lohrfc"
lohrfc.xml,/DIF/Data_Center/Personnel/Role,"DATA CENTER CONTACT"
lohrfc.xml,/DIF/Data_Center/Personnel/Last_Name,"GHRC USER SERVICES OFFICE"
lohrfc.xml,/DIF/Data_Center/Personnel/Email,"ghrcdaac@itsc.uah.edu"
lohrfc.xml,/DIF/Data_Center/Personnel/Phone,"256-961-7932"
lohrfc.xml,/DIF/Data_Center/Personnel/Fax,"256-961-7859"
lohrfc.xml,/DIF/Data_Center/Personnel/Contact_Address/Address,"GHRC User Services Office"
lohrfc.xml,/DIF/Data_Center/Personnel/Contact_Address/Address,"Global Hydrology Resource Center (GHRC)"
lohrfc.xml,/DIF/Data_Center/Personnel/Contact_Address/Address,"320 Sparkman Drive"
lohrfc.xml,/DIF/Data_Center/Personnel/Contact_Address/City,"Huntsville"
lohrfc.xml,/DIF/Data_Center/Personnel/Contact_Address/Province_or_State,"AL"
lohrfc.xml,/DIF/Data_Center/Personnel/Contact_Address/Postal_Code,"35805"
lohrfc.xml,/DIF/Data_Center/Personnel/Contact_Address/Country,"USA"
lohrfc.xml,/DIF/Distribution/Distribution_Media,"FTP"
lohrfc.xml,/DIF/Distribution/Distribution_Size,"14 Mb"
lohrfc.xml,/DIF/Distribution/Distribution_Format,"HDF"
lohrfc.xml,/DIF/Distribution/Fees,"none"
lohrfc.xml,/DIF/Summary/Abstract,"The product is a 0.5 deg x 0.5 deg gridded composite of total (IC+CG) lightning bulk production, expressed as a flash rate density (fl/km2/yr). Climatologies from the OTD and LIS missions are included, as well as a combined OTD+LIS climatology and supporting base data (flash counts and viewing times). Best-available detection efficiency corrections and instrument cross normalizations, as of the product generation date (09/01/06), have been applied."
lohrfc.xml,/DIF/Related_URL/URL_Content_Type/@uuid,"9d75fcf8-fa66-41e3-bcf1-1944377d0711"
lohrfc.xml,/DIF/Related_URL/URL_Content_Type/Type,"GET DATA"
lohrfc.xml,/DIF/Related_URL/URL_Content_Type/Subtype,"ECHO"
lohrfc.xml,/DIF/Related_URL/URL,"http://reverb.echo.nasa.gov/reverb/#utf8=%E2%9C%93&spatial_map=satellite&spatial_type=rectangle&keywords=lohrfc"
lohrfc.xml,/DIF/Related_URL/Description,"Refine your granule search with ECHO's next generation Earth Science discovery tool (Reverb) using information from this record."
lohrfc.xml,/DIF/IDN_Node/@uuid,"9ae20472-ba4c-4b01-8d97-857b73fa3c95"
lohrfc.xml,/DIF/IDN_Node/Short_Name,"USA/NASA"
lohrfc.xml,/DIF/IDN_Node/@uuid,"2efb470f-61f8-4046-b2ee-ebed27e2f310"
lohrfc.xml,/DIF/IDN_Node/Short_Name,"ECHO"
lohrfc.xml,/DIF/Originating_Metadata_Node,"GCMD"
lohrfc.xml,/DIF/Metadata_Name,"CEOS IDN DIF"
lohrfc.xml,/DIF/Metadata_Version,"VERSION 9.8.4"
lohrfc.xml,/DIF/Last_DIF_Revision_Date,"2013-12-06"
lohrfc.xml,/DIF/Extended_Metadata/Metadata/Group,"gov.nasa.gsfc.gcmd"
lohrfc.xml,/DIF/Extended_Metadata/Metadata/Name,"metadata.extraction_date"
lohrfc.xml,/DIF/Extended_Metadata/Metadata/Value,"2015-01-20 09:57:37"
lohrfc.xml,/DIF/Extended_Metadata/Metadata/Group,"gov.nasa.gsfc.gcmd"
lohrfc.xml,/DIF/Extended_Metadata/Metadata/Name,"metadata.keyword_version"
lohrfc.xml,/DIF/Extended_Metadata/Metadata/Value,"8.0"
lohrmc.xml,/DIF/@xsi:schemaLocation,"http://gcmd.gsfc.nasa.gov/Aboutus/xml/dif/ http://gcmd.gsfc.nasa.gov/Aboutus/xml/dif/dif_v9.9.3.xsd"
lohrmc.xml,/DIF/Entry_ID,"lohrmc"
lohrmc.xml,/DIF/Entry_Title,"LIS/OTD 0.5 Degree High Resolution Monthly Climatology (HRMC)"
lohrmc.xml,/DIF/Data_Set_Citation/Dataset_Title,"LIS/OTD 0.5 Degree High Resolution Monthly Climatology (HRMC)"
lohrmc.xml,/DIF/Data_Set_Citation/Online_Resource,"http://ghrc.nsstc.nasa.gov/"
lohrmc.xml,/DIF/Personnel/Role,"INVESTIGATOR"
lohrmc.xml,/DIF/Personnel/First_Name,"DANIEL"
lohrmc.xml,/DIF/Personnel/Last_Name,"CECIL"
lohrmc.xml,/DIF/Personnel/Email,"daniel.j.cecil@nasa.gov"
lohrmc.xml,/DIF/Personnel/Phone,"256-961-7549"
lohrmc.xml,/DIF/Personnel/Contact_Address/Address,"Global Hydrology and Climate Center"
lohrmc.xml,/DIF/Personnel/Contact_Address/Address,"320 Sparkman Dr"
lohrmc.xml,/DIF/Personnel/Contact_Address/City,"Huntsville"
lohrmc.xml,/DIF/Personnel/Contact_Address/Province_or_State,"AL"
lohrmc.xml,/DIF/Personnel/Contact_Address/Postal_Code,"35805"
lohrmc.xml,/DIF/Personnel/Contact_Address/Country,"USA"
lohrmc.xml,/DIF/Personnel/Role,"DIF AUTHOR"
lohrmc.xml,/DIF/Personnel/First_Name,"SHERRY"
lohrmc.xml,/DIF/Personnel/Last_Name,"HARRISON"
lohrmc.xml,/DIF/Personnel/Email,"ghrcdaac@itsc.uah.edu"
lohrmc.xml,/DIF/Personnel/Phone,"256-961-7973"
lohrmc.xml,/DIF/Personnel/Contact_Address/Address,"320 Sparkman Dr."
lohrmc.xml,/DIF/Personnel/Contact_Address/City,"Huntsville"
lohrmc.xml,/DIF/Personnel/Contact_Address/Province_or_State,"AL"
lohrmc.xml,/DIF/Personnel/Contact_Address/Postal_Code,"35805"
lohrmc.xml,/DIF/Personnel/Contact_Address/Country,"USA"
lohrmc.xml,/DIF/Parameters/@uuid,"637ac172-e624-4ae0-aac4-0d1adcc889a2"
lohrmc.xml,/DIF/Parameters/Category,"EARTH SCIENCE"
lohrmc.xml,/DIF/Parameters/Topic,"ATMOSPHERE"
lohrmc.xml,/DIF/Parameters/Term,"ATMOSPHERIC ELECTRICITY"
lohrmc.xml,/DIF/Parameters/Variable_Level_1,"LIGHTNING"
lohrmc.xml,/DIF/Parameters/@uuid,"f24c4f33-5b89-4e8d-8de7-296078a7f18a"
lohrmc.xml,/DIF/Parameters/Category,"EARTH SCIENCE"
lohrmc.xml,/DIF/Parameters/Topic,"ATMOSPHERE"
lohrmc.xml,/DIF/Parameters/Term,"ATMOSPHERIC PHENOMENA"
lohrmc.xml,/DIF/Parameters/Variable_Level_1,"LIGHTNING"
lohrmc.xml,/DIF/ISO_Topic_Category,"CLIMATOLOGY/METEOROLOGY/ATMOSPHERE"
lohrmc.xml,/DIF/ISO_Topic_Category/@uuid,"1ebf71bd-d007-42f8-8f9b-8c44a6b65a28"
lohrmc.xml,/DIF/Keyword,"EOSDIS"
lohrmc.xml,/DIF/Sensor_Name/@uuid,"3a8a9d74-05f4-4e0c-9e4e-f5bc2acccfe7"
lohrmc.xml,/DIF/Sensor_Name/Short_Name,"OTD"
lohrmc.xml,/DIF/Sensor_Name/Long_Name,"Optical Transient Detector"
lohrmc.xml,/DIF/Sensor_Name/@uuid,"447cb532-a56a-4d8a-b367-40aebcc1648d"
lohrmc.xml,/DIF/Sensor_Name/Short_Name,"LIS"
lohrmc.xml,/DIF/Sensor_Name/Long_Name,"Lightning Imaging Sensor"
lohrmc.xml,/DIF/Source_Name/@uuid,"7a186060-a313-4047-ba21-27a0ffdff8e4"
lohrmc.xml,/DIF/Source_Name/Short_Name,"MICROLAB-1"
lohrmc.xml,/DIF/Source_Name/Long_Name,"OSC Microlab-1 Satellite"
lohrmc.xml,/DIF/Source_Name/@uuid,"89c509e6-13f6-4d6e-b46c-0479d2c7d88d"
lohrmc.xml,/DIF/Source_Name/Short_Name,"TRMM"
lohrmc.xml,/DIF/Source_Name/Long_Name,"Tropical Rainfall Measuring Mission"
lohrmc.xml,/DIF/Temporal_Coverage/Start_Date,"1995-05-04"
lohrmc.xml,/DIF/Temporal_Coverage/Stop_Date,"2011-12-31"
lohrmc.xml,/DIF/Data_Set_Progress,"COMPLETE"
lohrmc.xml,/DIF/Spatial_Coverage/Southernmost_Latitude,"-90.0"
lohrmc.xml,/DIF/Spatial_Coverage/Northernmost_Latitude,"90.0"
lohrmc.xml,/DIF/Spatial_Coverage/Westernmost_Longitude,"-180.0"
lohrmc.xml,/DIF/Spatial_Coverage/Easternmost_Longitude,"180.0"
lohrmc.xml,/DIF/Project/@uuid,"4dac8541-0c69-4cd5-ae70-eb8819f39715"
lohrmc.xml,/DIF/Project/Short_Name,"EOSDIS"
lohrmc.xml,/DIF/Project/Long_Name,"Earth Observing System Data Information System"
lohrmc.xml,/DIF/Project/@uuid,"5f139d40-4050-4a8e-bd2b-fcae1cfe3d01"
lohrmc.xml,/DIF/Project/Short_Name,"ESIP"
lohrmc.xml,/DIF/Project/Long_Name,"Earth Science Information Partners Program"
lohrmc.xml,/DIF/Project/@uuid,"05408c1b-88fe-4a96-9840-b1ef7a6ea382"
lohrmc.xml,/DIF/Project/Short_Name,"LIS SCF"
lohrmc.xml,/DIF/Project/Long_Name,"Lightning Imaging Sensor Sciece Computing Facility"
lohrmc.xml,/DIF/Project/@uuid,"90246f7d-8153-4ed4-92ec-16235bde5c71"
lohrmc.xml,/DIF/Project/Short_Name,"CWIC"
lohrmc.xml,/DIF/Project/Long_Name,"CEOS WGISS Integrated Catalog"
lohrmc.xml,/DIF/Access_Constraints,"none"
lohrmc.xml,/DIF/Data_Set_Language,"English"
lohrmc.xml,/DIF/Data_Center/Data_Center_Name/@uuid,"da0a888d-cf97-45f5-99b3-6de866832935"
lohrmc.xml,/DIF/Data_Center/Data_Center_Name/Short_Name,"NASA/MSFC/GHRC"
lohrmc.xml,/DIF/Data_Center/Data_Center_Name/Long_Name,"Global Hydrology Resource Center, Marshall Space Flight Center, NASA"
lohrmc.xml,/DIF/Data_Center/Data_Center_URL,"http://ghrc.nsstc.nasa.gov/"
lohrmc.xml,/DIF/Data_Center/Data_Set_ID,"lohrmc"
lohrmc.xml,/DIF/Data_Center/Personnel/Role,"DATA CENTER CONTACT"
lohrmc.xml,/DIF/Data_Center/Personnel/Last_Name,"GHRC USER SERVICES OFFICE"
lohrmc.xml,/DIF/Data_Center/Personnel/Email,"ghrcdaac@itsc.uah.edu"
lohrmc.xml,/DIF/Data_Center/Personnel/Phone,"256-961-7932"
lohrmc.xml,/DIF/Data_Center/Personnel/Fax,"256-961-7859"
lohrmc.xml,/DIF/Data_Center/Personnel/Contact_Address/Address,"GHRC User Services Office"
lohrmc.xml,/DIF/Data_Center/Personnel/Contact_Address/Address,"Global Hydrology Resource Center (GHRC)"
lohrmc.xml,/DIF/Data_Center/Personnel/Contact_Address/Address,"320 Sparkman Drive"
lohrmc.xml,/DIF/Data_Center/Personnel/Contact_Address/City,"Huntsville"
lohrmc.xml,/DIF/Data_Center/Personnel/Contact_Address/Province_or_State,"AL"
lohrmc.xml,/DIF/Data_Center/Personnel/Contact_Address/Postal_Code,"35805"
lohrmc.xml,/DIF/Data_Center/Personnel/Contact_Address/Country,"USA"
lohrmc.xml,/DIF/Distribution/Distribution_Media,"FTP"
lohrmc.xml,/DIF/Distribution/Distribution_Size,"14 Mb"
lohrmc.xml,/DIF/Distribution/Distribution_Format,"HDF"
lohrmc.xml,/DIF/Distribution/Fees,"none"
